seq,gx,gy,gz,ax,ay,az,mx,my,mz
32087,-0.547,0.056,-0.001,0.15,0.05,-9.77,-8,-6,2
32088,-0.547,0.423,-0.184,0.15,0.05,-9.77,-10,-8,8
32089,-0.608,0.850,-0.184,0.07,-0.03,-9.77,-10,-8,8
32090,-0.486,0.911,0.060,0.07,-0.03,-9.84,-9,-5,7
32091,-0.058,0.789,0.121,0.07,-0.03,-9.84,-9,-5,7
32092,0.552,0.789,0.060,0.15,-0.03,-9.84,-10,-2,6
32093,1.101,0.667,-0.001,0.15,-0.03,-9.84,-10,-2,6
32094,1.162,-0.005,0.060,0.15,-0.03,-9.84,-7,-9,5
32095,0.857,-0.615,-0.001,0.15,-0.03,-9.84,-7,-9,5
32096,0.552,-1.042,0.060,0.15,-0.03,-9.84,-7,-5,1
32097,0.369,-0.920,-0.001,0.15,-0.03,-9.84,-7,-5,1
32098,-0.486,-0.737,0.121,0.15,-0.03,-9.84,-11,-5,7
32099,-1.157,-0.249,0.182,0.15,0.05,-9.84,-11,-5,7
32100,-1.401,0.667,-0.001,0.15,0.05,-9.77,-9,-7,-1
32101,-1.279,1.582,0.060,0.07,0.05,-9.84,-9,-7,-1
32102,-1.035,2.071,-0.184,0.07,0.05,-9.84,-9,-3,3
32103,-0.974,2.498,-0.123,0.07,0.05,-9.77,-9,-3,3
32104,-0.913,2.864,-0.123,0.07,-0.03,-9.77,-10,-6,6
32105,0.125,2.498,0.121,0.07,0.05,-9.77,-10,-6,6
32106,1.223,1.704,0.182,0.07,-0.03,-9.77,-9,-5,9
32107,1.407,1.216,0.243,0.15,-0.03,-9.77,-9,-5,9
32108,0.796,0.362,0.121,0.15,-0.03,-9.77,-8,-6,4
32109,0.552,-0.737,0.243,0.15,-0.03,-9.77,-8,-6,4
32110,0.430,-1.592,0.182,0.23,-0.03,-9.77,-11,-5,5
32111,0.186,-1.958,-0.062,0.23,0.05,-9.77,-11,-5,5
32112,-0.425,-1.836,-0.245,0.23,0.05,-9.84,-8,-8,2
32113,-0.791,-1.958,-0.062,0.23,0.05,-9.84,-8,-8,2
32114,-0.486,-2.080,-0.062,0.23,0.05,-9.84,-10,-6,8
32115,-0.180,-1.469,-0.123,0.15,0.05,-9.84,-10,-6,8
32116,0.125,-0.615,-0.062,0.15,0.05,-9.84,-13,-9,-3
32117,-0.119,0.117,-0.001,0.07,0.05,-9.84,-13,-9,-3
32118,-0.119,0.911,-0.062,0.07,0.05,-9.84,-14,-6,8
32119,-0.302,1.949,-0.001,0.07,0.05,-9.84,-14,-6,8
32120,-0.058,3.108,0.060,0.07,0.05,-9.84,-14,-8,8
32121,-0.058,3.536,-0.001,0.07,0.05,-9.84,-14,-8,8
32122,-0.486,3.536,-0.001,0.07,0.05,-9.84,-16,-12,6
32123,-0.974,3.230,0.121,0.07,0.05,-9.84,-16,-12,6
32124,-1.096,2.254,0.304,0.15,0.05,-9.84,-12,-4,4
32125,-0.608,1.155,0.487,0.15,0.05,-9.84,-12,-4,4
32126,0.125,-0.188,0.426,0.23,0.05,-9.84,-9,-9,1
32127,1.101,-1.469,0.243,0.23,0.05,-9.77,-9,-9,1
32128,1.590,-2.812,0.121,0.23,-0.03,-9.77,-9,-7,5
32129,1.529,-3.606,-0.123,0.30,-0.03,-9.77,-9,-7,5
32130,1.101,-4.033,-0.001,0.30,-0.03,-9.77,-10,-4,4
32131,0.674,-3.606,-0.001,0.23,0.05,-9.77,-10,-4,4
32132,0.064,-2.568,0.121,0.23,0.05,-9.77,-12,-8,4
32133,-0.486,-1.286,0.304,0.15,0.05,-9.77,-12,-8,4
32134,-1.157,0.179,0.121,0.15,0.05,-9.84,-11,-9,5
32135,-1.279,1.704,-0.062,0.07,0.12,-9.84,-11,-9,5
32136,-1.096,2.620,-0.062,0.07,0.12,-9.84,-10,-6,2
32137,-0.608,3.230,-0.123,0.07,0.12,-9.84,-10,-6,2
32138,-0.180,3.658,-0.123,-0.00,0.05,-9.84,-6,-4,4
32139,-0.058,3.719,0.060,0.07,0.05,-9.84,-6,-4,4
32140,-0.180,3.291,0.121,0.07,0.05,-9.84,-5,-5,5
32141,-0.119,2.742,0.670,0.07,-0.03,-9.84,-5,-5,5
32142,0.125,2.193,0.609,0.15,-0.03,-9.84,-4,-8,6
32143,0.186,1.888,0.487,0.15,0.05,-9.84,-4,-8,6
32144,-0.241,1.277,0.792,0.15,-0.03,-9.84,-9,-7,7
32145,-0.669,0.728,1.220,0.23,-0.03,-9.77,-9,-7,7
32146,-0.791,0.179,1.464,0.23,-0.03,-9.77,-5,-5,-3
32147,-0.302,-0.188,1.769,0.30,-0.03,-9.77,-5,-5,-3
32148,0.308,-0.371,1.342,0.30,-0.03,-9.77,-15,-5,3
32149,0.857,-0.920,0.853,0.30,0.05,-9.77,-15,-5,3
32150,1.346,-1.653,0.243,0.30,-0.03,-9.77,-15,-1,3
32151,1.346,-2.202,-0.367,0.30,-0.03,-9.77,-15,-1,3
32152,1.346,-2.202,-0.734,0.23,0.05,-9.77,-11,-5,3
32153,1.101,-2.019,-0.734,0.30,0.05,-9.77,-11,-5,3
32154,0.491,-1.775,-0.490,0.23,0.05,-9.77,-12,-8,0
32155,0.003,-1.653,-0.245,0.23,0.05,-9.77,-12,-8,0
32156,-0.669,-1.103,-0.123,0.15,0.05,-9.77,-8,-8,2
32157,-1.157,-0.371,-0.062,0.07,0.12,-9.77,-8,-8,2
32158,-1.279,0.484,0.060,0.07,0.12,-9.77,-9,-5,5
32159,-1.035,1.765,0.060,-0.00,0.12,-9.77,-9,-5,5
32160,-1.035,3.230,0.365,-0.00,0.12,-9.77,-14,-12,8
32161,-1.523,4.268,0.548,-0.08,0.05,-9.77,-14,-12,8
32162,-1.645,5.489,0.426,-0.08,0.05,-9.77,-17,-7,5
32163,-1.096,6.709,0.304,-0.08,-0.03,-9.77,-17,-7,5
32164,-1.035,7.015,0.975,-0.23,-0.03,-9.84,-13,-5,7
32165,-1.584,9.090,4.027,-0.23,-0.18,-9.92,-13,-5,7
32166,-0.730,21.175,-2.809,-0.16,-0.11,-10.00,-9,-3,7
32167,7.632,24.837,0.853,-0.23,0.05,-10.00,-9,-3,7
32168,8.670,25.204,1.403,-0.23,-0.03,-9.92,-12,-8,10
32169,-1.523,26.547,-1.344,-0.16,-0.03,-9.84,-12,-8,10
32170,-8.909,24.899,1.097,-0.08,-0.03,-9.92,-5,-7,7
32171,-5.369,21.175,2.074,-0.08,0.05,-9.92,-5,-7,7
32172,1.895,18.673,-1.710,0.15,0.12,-9.84,-7,-9,9
32173,4.275,14.888,-2.260,0.46,0.12,-9.77,-7,-9,9
32174,0.491,5.611,0.548,0.53,0.12,-9.69,-11,-11,1
32175,-2.683,-4.704,-1.100,0.69,-0.03,-9.61,-11,-11,1
32176,-1.279,-11.907,0.243,0.84,-0.11,-9.61,-13,-7,3
32177,0.552,-16.301,0.548,0.84,0.05,-9.69,-13,-7,3
32178,0.674,-18.926,-0.673,0.84,0.05,-9.69,-8,-6,4
32179,0.552,-18.804,0.609,0.76,-0.03,-9.69,-8,-6,4
32180,1.223,-14.776,0.243,0.69,-0.03,-9.77,-9,-7,-1
32181,2.749,-9.832,-0.795,0.46,-0.03,-9.84,-9,-7,-1
32182,1.773,-5.071,-0.123,0.23,0.05,-9.84,-14,-8,4
32183,-1.523,0.545,0.243,0.07,0.05,-9.84,-14,-8,4
32184,-2.866,6.343,-0.001,-0.08,0.05,-9.92,-8,-2,0
32185,-1.340,11.348,-0.551,-0.16,0.05,-10.00,-8,-2,0
32186,0.796,14.461,-0.978,-0.16,0.05,-10.00,-10,-16,0
32187,1.346,14.217,-0.306,-0.08,0.05,-9.92,-10,-16,0
32188,-0.608,10.982,0.182,-0.08,0.05,-9.92,-9,-11,7
32189,-2.378,7.076,0.243,-0.00,0.05,-9.84,-9,-11,7
32190,-0.425,2.437,0.304,0.15,-0.03,-9.84,-11,-7,9
32191,1.590,-1.592,0.121,0.30,-0.03,-9.84,-11,-7,9
32192,1.895,-5.620,0.182,0.38,-0.03,-9.84,-9,-9,7
32193,1.285,-9.038,0.426,0.46,-0.03,-9.77,-9,-9,7
32194,0.613,-10.686,0.060,0.46,-0.03,-9.69,-13,-3,7
32195,0.064,-10.625,0.243,0.46,-0.03,-9.77,-13,-3,7
32196,-0.486,-8.977,0.182,0.38,-0.03,-9.77,-5,-9,1
32197,-0.791,-6.352,0.182,0.38,0.05,-9.77,-5,-9,1
32198,-0.791,-2.629,-0.123,0.30,0.05,-9.77,-11,-3,-1
32199,-0.425,1.094,-0.184,0.15,0.05,-9.84,-11,-3,-1
32200,-0.241,4.268,-0.367,0.15,0.05,-9.84,-10,-10,4
32201,0.125,6.465,-0.612,0.07,0.05,-9.84,-10,-10,4
32202,0.491,7.625,-0.490,0.07,0.05,-9.84,-9,-7,5
32203,0.186,7.320,-0.245,0.07,0.05,-9.84,-9,-7,5
32204,-0.302,5.794,0.121,0.07,-0.03,-9.84,-15,-15,5
32205,-0.363,4.024,0.182,0.15,-0.03,-9.84,-15,-15,5
32206,0.125,2.071,0.426,0.23,0.05,-9.84,-16,-6,8
32207,0.613,-0.005,0.548,0.23,0.05,-9.84,-16,-6,8
32208,0.613,-2.019,0.487,0.30,0.05,-9.77,-7,-7,1
32209,-0.180,-3.545,0.792,0.38,0.05,-9.77,-7,-7,1
32210,-0.669,-4.216,0.670,0.38,0.05,-9.77,-6,-8,4
32211,-0.974,-4.216,0.426,0.46,0.05,-9.77,-6,-8,4
32212,-0.791,-2.995,0.426,0.46,0.05,-9.77,-12,-18,2
32213,-0.363,-1.653,0.182,0.38,0.05,-9.84,-12,-18,2
32214,0.247,0.056,-0.123,0.38,0.05,-9.84,-16,-8,0
32215,0.491,1.399,-0.062,0.38,0.05,-9.84,-16,-8,0
32216,0.430,2.376,-0.367,0.30,0.05,-9.84,-8,-12,4
32217,0.125,2.864,-0.428,0.30,0.05,-9.84,-8,-12,4
32218,0.247,2.986,-0.245,0.30,0.05,-9.84,-6,-10,4
32219,0.491,2.437,-0.306,0.30,0.05,-9.84,-6,-10,4
32220,0.125,1.704,-0.306,0.30,0.05,-9.77,-10,-8,6
32221,-0.302,0.789,-0.245,0.30,0.05,-9.77,-10,-8,6
32222,-0.425,-0.371,-0.184,0.30,0.05,-9.77,-14,-6,4
32223,-0.302,-1.347,0.060,0.30,0.05,-9.77,-14,-6,4
32224,-0.608,-2.080,-0.062,0.30,0.05,-9.77,-10,-6,6
32225,-0.486,-2.446,-0.123,0.30,0.05,-9.77,-10,-6,6
32226,-0.180,-2.568,-0.123,0.30,-0.03,-9.77,-9,-13,9
32227,0.308,-2.446,-0.001,0.30,-0.03,-9.77,-9,-13,9
32228,0.735,-1.897,-0.001,0.30,-0.03,-9.77,-10,-10,0
32229,0.796,-1.225,-0.123,0.30,-0.03,-9.77,-10,-10,0
32230,0.552,-0.432,0.182,0.30,-0.03,-9.77,-7,-7,-1
32231,0.491,0.179,0.182,0.23,-0.03,-9.84,-7,-7,-1
32232,0.491,0.972,-0.001,0.23,-0.03,-9.84,-9,-5,5
32233,0.064,1.704,-0.062,0.23,-0.03,-9.84,-9,-5,5
32234,-0.241,1.827,-0.001,0.23,0.05,-9.84,-8,-8,10
32235,-0.669,1.521,0.182,0.23,0.05,-9.84,-8,-8,10
32236,-0.608,1.155,0.243,0.23,0.05,-9.77,-12,-8,8
32237,-0.547,0.545,0.182,0.30,0.05,-9.77,-12,-8,8
32238,-0.425,-0.127,0.121,0.30,-0.03,-9.77,-10,-8,8
32239,-0.058,-0.859,0.182,0.30,-0.03,-9.77,-10,-8,8
32240,0.369,-1.408,0.121,0.30,-0.03,-9.77,-7,-15,-1
32241,0.369,-1.714,0.060,0.30,-0.03,-9.84,-7,-15,-1
32242,0.613,-1.714,0.182,0.30,-0.03,-9.77,-9,-9,7
32243,0.918,-1.531,0.304,0.30,-0.03,-9.84,-9,-9,7
32244,1.040,-1.286,0.121,0.30,-0.03,-9.84,-12,-10,2
32245,0.735,-0.676,-0.062,0.30,-0.03,-9.84,-12,-10,2
32246,0.125,-0.005,-0.062,0.23,-0.03,-9.84,-13,-5,7
32247,-0.486,0.545,-0.001,0.23,-0.03,-9.84,-13,-5,7
32248,-0.913,0.911,-0.123,0.23,0.05,-9.84,-7,-9,3
32249,-0.913,1.582,-0.306,0.23,0.05,-9.77,-7,-9,3
32250,-0.791,1.827,-0.123,0.23,0.05,-9.77,-6,-10,4
32251,-0.547,1.643,-0.245,0.23,0.05,-9.77,-6,-10,4
32252,-0.547,1.094,-0.123,0.23,0.05,-9.77,-8,-6,2
32253,-0.425,0.545,-0.123,0.23,0.05,-9.84,-8,-6,2
32254,0.064,-0.188,0.060,0.30,-0.03,-9.84,-16,-8,10
32255,0.674,-0.798,-0.001,0.30,-0.03,-9.84,-16,-8,10
32256,0.979,-1.286,0.060,0.30,-0.03,-9.77,-13,-11,3
32257,0.918,-1.592,-0.001,0.30,-0.03,-9.77,-13,-11,3
32258,0.613,-1.592,0.060,0.30,-0.03,-9.84,-10,-6,4
32259,0.064,-1.531,0.243,0.23,-0.03,-9.77,-10,-6,4
32260,-0.119,-1.103,0.060,0.23,0.05,-9.84,-7,1,9
32261,-0.302,-0.310,0.060,0.23,0.05,-9.77,-7,1,9
32262,-0.425,0.362,0.060,0.23,0.05,-9.84,-7,-7,5
32263,-0.425,0.728,-0.123,0.23,0.05,-9.84,-7,-7,5
32264,-0.302,1.033,-0.123,0.23,0.05,-9.84,-13,-9,3
32265,-0.302,1.277,-0.001,0.23,-0.03,-9.84,-13,-9,3
32266,-0.486,0.911,-0.123,0.23,-0.03,-9.84,-12,-4,6
32267,0.064,0.850,-0.123,0.23,0.05,-9.84,-12,-4,6
32268,0.552,0.606,-0.123,0.23,0.05,-9.84,-6,-8,6
32269,0.613,0.423,-0.001,0.23,0.05,-9.84,-6,-8,6
32270,0.186,-0.066,0.060,0.30,0.05,-9.84,-13,-11,3
32271,0.003,-0.615,0.182,0.30,0.05,-9.84,-13,-11,3
32272,-0.058,-0.737,0.304,0.30,0.05,-9.84,-4,-6,6
32273,-0.425,-0.859,0.243,0.30,0.05,-9.84,-4,-6,6
32274,-0.425,-0.798,-0.001,0.30,0.05,-9.84,-13,-15,5
32275,-0.425,-0.554,-0.001,0.30,0.05,-9.84,-13,-15,5
32276,-0.241,-0.188,-0.123,0.30,0.05,-9.84,-11,-7,5
32277,0.003,-0.188,-0.123,0.30,-0.03,-9.77,-11,-7,5
32278,0.430,-0.188,-0.245,0.30,0.05,-9.77,-10,-12,6
32279,0.552,-0.188,-0.306,0.30,0.05,-9.77,-10,-12,6
32280,0.308,-0.005,-0.306,0.23,0.05,-9.77,-10,-8,0
32281,0.186,0.056,-0.184,0.30,-0.03,-9.77,-10,-8,0
32282,0.125,-0.005,-0.245,0.30,0.05,-9.77,-11,-15,5
32283,-0.058,0.117,-0.184,0.30,0.05,-9.77,-11,-15,5
32284,-0.119,0.179,-0.123,0.23,0.05,-9.84,-6,-10,6
32285,-0.669,0.179,-0.062,0.23,0.05,-9.84,-6,-10,6
32286,-0.730,0.056,-0.062,0.23,0.05,-9.77,-10,-8,0
32287,-0.425,-0.005,0.060,0.23,0.05,-9.84,-10,-8,0
32288,-0.119,0.056,0.121,0.23,0.05,-9.84,-11,-7,7
32289,-0.180,-0.066,0.182,0.23,0.05,-9.84,-11,-7,7
32290,0.186,0.056,0.121,0.23,-0.03,-9.84,-8,-6,2
32291,0.430,-0.066,0.060,0.23,0.05,-9.84,-8,-6,2
32292,0.247,-0.005,0.121,0.23,-0.03,-9.84,-12,-10,4
32293,0.125,-0.249,0.060,0.23,-0.03,-9.84,-12,-10,4
32294,0.125,-0.188,0.060,0.23,-0.03,-9.77,-11,-9,7
32295,0.125,-0.249,0.060,0.23,0.05,-9.77,-11,-9,7
32296,0.186,-0.249,-0.062,0.30,0.05,-9.77,-12,-6,0
32297,0.064,-0.249,-0.123,0.30,0.05,-9.77,-12,-6,0
32298,-0.119,-0.493,-0.123,0.30,0.05,-9.77,-9,-9,7
32299,-0.180,-0.554,-0.123,0.30,0.05,-9.77,-9,-9,7
32300,-0.363,-0.432,-0.001,0.30,0.05,-9.77,-6,-2,4
32301,-0.241,-0.432,-0.123,0.23,0.05,-9.77,-6,-2,4
32302,-0.119,-0.310,-0.062,0.23,0.05,-9.77,-11,-5,11
32303,-0.180,-0.249,0.060,0.23,0.05,-9.77,-11,-5,11
32304,-0.302,-0.188,0.182,0.23,0.05,-9.77,-9,-9,5
32305,-0.180,-0.249,0.426,0.23,-0.03,-9.77,-9,-9,5
32306,0.125,-0.188,0.365,0.23,-0.03,-9.77,-11,-7,7
32307,0.430,-0.066,0.182,0.23,-0.03,-9.77,-11,-7,7
32308,0.674,-0.188,0.182,0.30,-0.03,-9.77,-11,-3,7
32309,0.613,-0.066,0.060,0.30,-0.03,-9.77,-11,-3,7
32310,0.369,-0.127,-0.001,0.30,-0.03,-9.77,-11,-9,7
32311,-0.180,-0.066,0.060,0.30,-0.03,-9.77,-11,-9,7
32312,-0.425,-0.371,0.121,0.30,0.05,-9.84,-9,-9,11
32313,-0.241,-0.310,-0.001,0.30,0.05,-9.84,-9,-9,11
32314,-0.180,-0.371,-0.001,0.30,0.05,-9.77,-14,-8,2
32315,-0.180,-0.493,-0.062,0.30,0.05,-9.77,-14,-8,2
32316,-0.058,-0.432,-0.062,0.30,0.05,-9.84,-14,-10,-2
32317,0.064,-0.432,-0.062,0.23,0.05,-9.84,-14,-10,-2
32318,-0.058,-0.432,-0.062,0.23,0.05,-9.77,-14,-4,0
32319,-0.119,-0.249,-0.001,0.23,0.05,-9.77,-14,-4,0
32320,-0.058,-0.066,-0.001,0.30,0.05,-9.77,-12,-8,8
32321,0.308,0.240,-0.001,0.30,0.05,-9.77,-12,-8,8
32322,0.125,0.362,0.060,0.30,0.05,-9.77,-11,-9,7
32323,0.003,0.484,-0.123,0.23,0.05,-9.77,-11,-9,7
32324,-0.119,0.301,-0.184,0.23,0.05,-9.84,-7,-9,5
32325,-0.302,0.240,-0.367,0.23,0.05,-9.84,-7,-9,5
32326,-0.425,0.301,-0.245,0.23,0.05,-9.84,-8,-6,6
32327,-0.608,0.056,-0.001,0.23,0.05,-9.84,-8,-6,6
32328,-0.180,0.117,0.121,0.23,0.05,-9.84,-11,-7,3
32329,0.125,0.179,0.182,0.23,0.05,-9.84,-11,-7,3
32330,0.247,-0.005,0.182,0.23,0.05,-9.84,-13,-11,5
32331,0.247,-0.066,0.121,0.23,-0.03,-9.84,-13,-11,5
32332,0.125,-0.005,0.121,0.23,-0.03,-9.84,-14,-8,2
32333,0.064,-0.127,-0.001,0.23,-0.03,-9.84,-14,-8,2
32334,0.247,0.240,0.060,0.23,0.05,-9.84,-13,-9,11
32335,0.247,0.301,0.121,0.23,0.05,-9.84,-13,-9,11
32336,-0.058,0.301,0.182,0.23,0.05,-9.77,-8,-2,2
32337,-0.302,0.301,0.182,0.23,0.05,-9.84,-8,-2,2
32338,-0.363,0.301,0.182,0.23,0.05,-9.84,-14,-8,2
32339,-0.241,0.179,0.182,0.30,0.05,-9.84,-14,-8,2
32340,-0.302,0.240,-0.001,0.23,0.05,-9.84,-9,-5,5
32341,-0.119,0.056,-0.001,0.23,0.05,-9.84,-9,-5,5
32342,0.186,-0.005,-0.001,0.30,0.05,-9.84,-10,-8,2
32343,0.369,-0.188,0.243,0.30,-0.03,-9.84,-10,-8,2
32344,0.369,-0.432,0.182,0.30,-0.03,-9.84,-15,-7,11
32345,0.247,-0.493,0.243,0.30,0.05,-9.84,-15,-7,11
32346,0.064,-0.493,0.182,0.30,-0.03,-9.84,-7,-9,3
32347,-0.180,-0.432,0.243,0.23,-0.03,-9.84,-7,-9,3
32348,-0.119,-0.310,0.060,0.23,-0.03,-9.84,-13,-7,5
32349,-0.119,-0.188,-0.001,0.23,-0.03,-9.84,-13,-7,5
32350,-0.119,0.056,0.121,0.23,0.05,-9.84,-11,-13,3
32351,0.003,0.179,0.121,0.23,0.05,-9.77,-11,-13,3
32352,0.003,0.117,0.121,0.23,0.05,-9.77,-16,0,4
32353,0.064,0.179,0.121,0.23,0.05,-9.77,-16,0,4
32354,0.125,0.117,0.121,0.23,0.05,-9.77,-11,-3,7
32355,0.308,0.056,0.243,0.23,0.05,-9.84,-11,-3,7
32356,0.247,-0.127,0.182,0.23,0.05,-9.77,-12,-8,6
32357,0.064,-0.310,0.060,0.23,0.05,-9.84,-12,-8,6
32358,0.125,-0.249,0.121,0.23,0.05,-9.84,-10,-8,6
32359,0.125,-0.310,-0.062,0.23,0.05,-9.84,-10,-8,6
32360,0.064,-0.554,-0.184,0.23,0.05,-9.84,-8,-10,8
32361,-0.119,-0.371,-0.123,0.23,0.05,-9.84,-8,-10,8
32362,-0.119,-0.371,-0.062,0.23,0.05,-9.84,-12,-12,-2
32363,0.064,-0.249,0.121,0.23,0.05,-9.84,-12,-12,-2
32364,0.186,-0.005,0.060,0.23,0.05,-9.84,-14,-2,6
32365,0.003,0.240,0.243,0.23,0.05,-9.84,-14,-2,6
32366,-0.241,0.179,0.182,0.23,-0.03,-9.84,-13,-7,7
32367,-0.241,0.362,0.060,0.23,-0.03,-9.84,-13,-7,7
32368,0.003,0.606,-0.001,0.23,0.05,-9.84,-7,-9,3
32369,0.125,0.850,0.060,0.23,0.05,-9.84,-7,-9,3
32370,0.247,0.484,-0.062,0.23,0.05,-9.84,-9,-9,5
32371,0.125,0.362,0.121,0.23,0.05,-9.84,-9,-9,5
32372,-0.119,0.179,0.243,0.23,0.05,-9.84,-8,-8,4
32373,-0.119,-0.066,0.304,0.30,0.05,-9.84,-8,-8,4
32374,0.125,-0.188,0.365,0.30,0.05,-9.84,-10,-14,8
32375,0.308,-0.249,0.365,0.30,0.05,-9.84,-10,-14,8
32376,0.430,-0.371,0.182,0.30,0.05,-9.84,-4,-6,4
32377,0.247,-0.493,0.121,0.30,0.05,-9.84,-4,-6,4
32378,0.003,-0.737,-0.001,0.30,0.05,-9.84,-12,-6,8
32379,0.003,-0.798,-0.001,0.30,0.05,-9.84,-12,-6,8
32380,-0.119,-0.676,-0.123,0.30,0.05,-9.84,-13,-9,7
32381,-0.119,-0.310,-0.123,0.30,-0.03,-9.84,-13,-9,7
32382,-0.058,-0.127,-0.123,0.30,0.05,-9.84,-15,-5,7
32383,0.247,0.056,-0.245,0.30,0.05,-9.84,-15,-5,7
32384,0.125,0.240,-0.245,0.30,0.05,-9.84,-17,-7,5
32385,-0.180,0.240,-0.245,0.23,0.05,-9.84,-17,-7,5
32386,-0.302,0.240,-0.306,0.23,0.05,-9.84,-5,-3,3
32387,-0.180,0.179,-0.490,0.30,0.05,-9.84,-5,-3,3
32388,0.064,0.423,-0.551,0.30,0.05,-9.84,-10,-6,4
32389,0.064,0.301,-0.367,0.30,0.05,-9.84,-10,-6,4
32390,-0.180,0.117,-0.306,0.30,0.05,-9.84,-3,-11,5
32391,-0.119,-0.127,-0.306,0.23,0.05,-9.84,-3,-11,5
32392,-0.119,-0.188,-0.245,0.23,0.05,-9.77,-7,-11,7
32393,-0.058,-0.310,-0.123,0.30,0.05,-9.77,-7,-11,7
32394,-0.119,-0.310,-0.062,0.23,-0.03,-9.77,-12,-8,4
32395,0.003,-0.493,0.060,0.23,-0.03,-9.77,-12,-8,4
32396,0.186,-0.249,-0.062,0.23,-0.03,-9.84,-12,-8,4
32397,0.247,-0.066,0.121,0.23,-0.03,-9.84,-12,-8,4
32398,0.247,-0.127,0.121,0.23,-0.03,-9.84,-9,-5,-3
32399,0.003,0.179,-0.001,0.23,-0.03,-9.84,-9,-5,-3
32400,-0.241,0.423,0.060,0.23,-0.03,-9.84,-9,-11,3
32401,-0.058,0.545,0.182,0.23,-0.03,-9.84,-9,-11,3
32402,0.125,0.728,0.060,0.23,0.05,-9.84,-10,-8,6
32403,0.247,0.789,-0.062,0.23,-0.03,-9.84,-10,-8,6
32404,-0.119,0.728,-0.123,0.23,-0.03,-9.84,-12,-2,2
32405,-0.180,0.484,-0.062,0.23,-0.03,-9.84,-12,-2,2
32406,-0.058,0.301,0.060,0.23,0.05,-9.84,-8,-12,10
32407,0.247,0.301,0.060,0.23,0.05,-9.84,-8,-12,10
32408,0.369,0.056,0.060,0.23,0.05,-9.84,-12,-8,4
32409,0.186,-0.127,-0.062,0.23,0.05,-9.84,-12,-8,4
32410,0.003,-0.371,0.121,0.23,0.05,-9.84,-11,-3,3
32411,-0.180,-0.432,0.182,0.23,0.05,-9.84,-11,-3,3
32412,-0.119,-0.493,0.182,0.23,0.05,-9.84,-7,-9,3
32413,-0.058,-0.432,-0.001,0.23,0.05,-9.84,-7,-9,3
32414,-0.180,-0.188,-0.001,0.23,0.05,-9.84,-6,-10,0
32415,-0.425,0.056,-0.001,0.23,0.05,-9.84,-6,-10,0
32416,-0.119,0.423,-0.001,0.23,0.05,-9.84,-10,-8,6
32417,0.247,0.789,-0.001,0.23,0.05,-9.84,-10,-8,6
32418,0.308,0.789,0.060,0.23,-0.03,-9.84,-11,-7,3
32419,0.064,0.728,0.060,0.23,0.05,-9.84,-11,-7,3
32420,-0.180,0.667,-0.001,0.23,0.05,-9.84,-17,-13,9
32421,0.125,0.545,0.060,0.30,0.05,-9.84,-17,-13,9
32422,0.369,0.301,0.060,0.30,0.05,-9.84,-7,-3,3
32423,0.369,0.179,0.060,0.30,0.05,-9.84,-7,-3,3
32424,0.064,-0.066,0.121,0.30,0.05,-9.84,-8,-14,2
32425,-0.363,-0.371,0.182,0.23,0.05,-9.77,-8,-14,2
32426,-0.608,-0.554,0.182,0.23,0.05,-9.77,-16,-12,2
32427,-0.486,-0.493,0.121,0.23,0.05,-9.84,-16,-12,2
32428,-0.058,-0.371,0.243,0.23,0.05,-9.84,-11,-9,3
32429,0.247,-0.188,0.182,0.23,0.05,-9.84,-11,-9,3
32430,0.308,-0.005,-0.123,0.23,0.05,-9.77,-8,-6,0
32431,0.064,0.301,-0.062,0.23,-0.03,-9.84,-8,-6,0
32432,-0.058,0.362,-0.062,0.23,0.05,-9.84,-11,-15,3
32433,-0.058,0.484,-0.062,0.23,0.05,-9.84,-11,-15,3
32434,0.125,0.789,-0.184,0.23,0.05,-9.84,-11,-13,5
32435,-0.119,0.850,-0.123,0.23,0.05,-9.84,-11,-13,5
32436,-0.363,0.484,-0.123,0.23,0.05,-9.84,-8,-8,-2
32437,-0.119,0.423,-0.184,0.23,0.05,-9.84,-8,-8,-2
32438,0.369,0.362,-0.123,0.23,0.05,-9.84,-4,-10,8
32439,0.003,-0.188,-0.062,0.23,0.05,-9.84,-4,-10,8
32440,-0.425,-0.493,-0.001,0.23,0.05,-9.84,-12,-10,2
32441,-0.486,-0.676,0.121,0.23,0.05,-9.84,-12,-10,2
32442,-0.486,-0.554,0.304,0.23,0.05,-9.84,-14,-6,0
32443,-0.180,-0.371,0.426,0.23,-0.03,-9.84,-14,-6,0
32444,0.064,-0.066,0.243,0.23,-0.03,-9.84,-7,-13,-1
32445,0.125,0.056,0.304,0.23,-0.03,-9.84,-7,-13,-1
32446,-0.058,0.117,0.182,0.15,-0.03,-9.84,-6,-14,2
32447,0.064,0.362,-0.001,0.15,-0.03,-9.84,-6,-14,2
32448,0.430,0.606,0.060,0.23,-0.03,-9.84,-12,-12,2
32449,0.491,0.667,0.060,0.23,0.05,-9.84,-12,-12,2
32450,0.430,0.667,0.182,0.15,0.05,-9.84,-8,-8,0
32451,-0.058,0.545,0.121,0.15,0.05,-9.84,-8,-8,0
32452,-0.302,0.423,0.243,0.15,0.05,-9.84,-12,-10,2
32453,-0.180,0.423,0.121,0.23,0.05,-9.84,-12,-10,2
32454,0.064,0.423,-0.001,0.23,0.05,-9.84,-7,-5,5
