nr,time,flyState,ax,ay,az,gx,gy,gz,height_speed,set_h,height,throttle,set_pitch,pitch,set_roll,roll,set_yaw,yaw,motval_0,motval_1, motval_2,motval_3,hor_xv,hor_yv, hor_dt,hor_seqNum,xPos,yPos,targetXVel,targetYVel,targetPitch, targetRoll, adj_pitch, adj_roll, adj_yaw, adj_h
731,946684905.743286,11,0.095034,0.247550,-9.649818,-6.225776,-4.198126,-12.065797,-0.029750,0.400000,0.325720,0.663228,0.000000,-0.004523,0.000000,-4.049005,0.000000,-10.467110,0.716792,0.609586,0.646202,0.680334,-0.099657,-0.099657,0.032684,106,-0.095016,0.014561,0.000000,0.000000,0.000000,0.000000,0.000039,0.035334,0.018269,0.003228
732,946684905.748596,11,-0.594732,0.017628,-9.573178,-10.742516,-6.822718,-7.182836,-0.008500,0.400000,0.327420,0.663177,0.000000,-0.061744,0.000000,-4.075598,0.000000,-10.505250,0.716540,0.608737,0.646485,0.680947,-0.100178,-0.100178,0.032684,106,-0.095548,0.014029,0.000000,0.000000,0.000000,0.000000,0.000539,0.035566,0.018335,0.003177
733,946684905.753448,11,-0.364810,0.170909,-9.726460,-6.408887,-13.231605,-8.708761,-0.008500,0.400000,0.327420,0.663177,0.000000,-0.136560,0.000000,-4.069592,0.000000,-10.547506,0.715908,0.608063,0.647264,0.681474,-0.100178,-0.100178,0.032684,106,-0.096034,0.013543,0.000000,0.000000,0.000000,0.000000,0.001192,0.035514,0.018409,0.003177
734,946684905.758331,11,0.478237,0.400831,-9.803100,6.836146,-14.879605,-7.854243,-0.008500,0.400000,0.327420,0.663177,0.000000,-0.183348,0.000000,-3.989818,0.000000,-10.585858,0.714871,0.608284,0.648436,0.681119,0.000000,0.000000,0.032410,107,-0.096034,0.013543,0.000000,0.000000,0.000000,0.000000,0.001600,0.034818,0.018476,0.003177
735,946684905.763366,11,-0.134888,-0.135653,-9.573178,-2.014222,3.492538,-15.850093,-0.008500,0.400000,0.327420,0.663177,0.000000,-0.166170,0.000000,-3.976586,0.000000,-10.665663,0.715045,0.608410,0.648540,0.680715,0.000000,0.000000,0.032410,107,-0.096034,0.013543,0.000000,0.000000,0.000000,0.000000,0.001450,0.034702,0.018615,0.003177
736,946684905.768371,11,-1.054576,0.017628,-9.649818,-10.681479,-10.118717,-12.432019,-0.008500,0.400000,0.327420,0.663177,0.000000,-0.256337,0.000000,-3.999725,0.000000,-10.727885,0.714568,0.607313,0.649234,0.681595,0.000000,0.000000,0.032410,107,-0.096034,0.013543,0.000000,0.000000,0.000000,0.000000,0.002237,0.034904,0.018724,0.003177
737,946684905.773345,11,0.171674,0.554113,-9.879741,9.826960,-28.185674,-1.079134,-0.008500,0.400000,0.327420,0.663177,0.000000,-0.382370,0.000000,-3.898447,0.000000,-10.733253,0.712594,0.607087,0.651227,0.681801,0.000000,0.000000,0.032410,107,-0.096034,0.013543,0.000000,0.000000,0.000000,0.000000,0.003337,0.034020,0.018733,0.003177
738,946684905.778411,11,0.631518,0.017628,-9.573178,19.165624,-7.005829,-6.389355,-0.008500,0.400000,0.327420,0.663177,0.000000,-0.383247,0.000000,-3.772420,0.000000,-10.765622,0.711543,0.608123,0.652391,0.680653,0.000000,0.000000,0.032410,107,-0.096034,0.013543,0.000000,0.000000,0.000000,0.000000,0.003344,0.032921,0.018790,0.003177
739,946684905.783386,11,-0.977935,-0.212294,-9.649818,-2.441481,0.990020,-25.554979,-0.008500,0.400000,0.327420,0.663177,0.000000,-0.413438,0.000000,-3.765600,0.000000,-10.892758,0.711442,0.607697,0.652936,0.680635,0.000000,0.000000,0.032410,107,-0.096034,0.013543,0.000000,0.000000,0.000000,0.000000,0.003608,0.032861,0.019011,0.003177
740,946684905.788543,11,-0.441451,0.707394,-9.726460,4.638814,-26.537676,-4.985504,-0.017000,0.400000,0.324360,0.663269,0.000000,-0.560975,0.000000,-3.683550,0.000000,-10.918468,0.709575,0.607172,0.655076,0.681253,0.000000,0.000000,0.032410,107,-0.096034,0.013543,0.000000,0.000000,0.000000,0.000000,0.004895,0.032145,0.019056,0.003269
741,946684905.793579,11,0.938080,0.400831,-9.726460,25.452437,-24.828638,8.808863,-0.017000,0.400000,0.324360,0.663269,0.000000,-0.636935,0.000000,-3.511509,0.000000,-10.874107,0.707334,0.608088,0.657163,0.680492,0.248332,0.000000,0.032654,108,-0.094783,0.013543,0.000000,0.000000,0.000000,0.000000,0.005558,0.030644,0.018979,0.003269
742,946684905.798492,11,-0.288170,-0.595497,-9.496537,11.474960,2.882168,-29.888608,-0.017000,0.400000,0.324360,0.663269,0.000000,-0.626782,0.000000,-3.455114,0.000000,-11.020949,0.707186,0.608413,0.657823,0.679655,0.248332,0.000000,0.032654,108,-0.093563,0.013543,0.000000,0.000000,0.000000,0.000000,0.005470,0.030152,0.019235,0.003269
743,946684905.803497,11,-1.207857,0.324191,-9.726460,6.408887,-15.489975,-17.498093,-0.017000,0.400000,0.324360,0.663269,0.000000,-0.746481,0.000000,-3.383292,0.000000,-11.108528,0.705668,0.607842,0.659647,0.679920,0.248332,0.000000,0.032654,108,-0.092320,0.013543,0.000000,0.000000,0.000000,0.000000,0.006514,0.029525,0.019388,0.003269
744,946684905.808532,11,0.478237,0.937316,-9.803100,24.475845,-29.467451,11.555529,-0.017000,0.400000,0.324360,0.663269,0.000000,-0.864027,0.000000,-3.195546,0.000000,-11.050345,0.702902,0.608556,0.662209,0.679409,0.248332,0.000000,0.032654,108,-0.091070,0.013543,0.000000,0.000000,0.000000,0.000000,0.007540,0.027886,0.019286,0.003269
745,946684905.813507,11,0.708159,-0.518856,-9.496537,24.048586,-5.052644,-13.042390,-0.017000,0.400000,0.324360,0.663269,0.000000,-0.847652,0.000000,-3.074964,0.000000,-11.115230,0.702106,0.609638,0.663232,0.678101,0.248332,0.000000,0.032654,108,-0.089835,0.013543,0.000000,0.000000,0.000000,0.000000,0.007397,0.026834,0.019400,0.003269
746,946684905.818542,11,-1.054576,-0.518856,-9.649818,12.512589,-9.508347,-30.987274,-0.017000,0.400000,0.324360,0.663269,0.000000,-0.930111,0.000000,-3.011111,0.000000,-11.271252,0.701101,0.609204,0.664781,0.677991,0.248332,0.000000,0.032654,108,-0.088584,0.013543,0.000000,0.000000,0.000000,0.000000,0.008117,0.026277,0.019672,0.003269
747,946684905.823516,11,-0.364810,0.937316,-9.649818,21.851253,-23.363750,2.033754,-0.017000,0.400000,0.324360,0.663269,0.000000,-1.050395,0.000000,-2.839707,0.000000,-11.261136,0.698538,0.609667,0.667309,0.677562,0.000000,0.099987,0.032440,109,-0.088584,0.014040,0.000000,0.000000,0.000000,0.000000,0.009166,0.024781,0.019654,0.003269
748,946684905.828674,11,0.784799,0.247550,-9.573178,29.541918,-18.297678,7.954345,-0.025500,0.400000,0.325380,0.663239,0.000000,-1.098210,0.000000,-2.655473,0.000000,-11.220108,0.696411,0.610899,0.669232,0.676413,0.000000,0.100302,0.032440,109,-0.088584,0.014557,0.000000,0.000000,0.000000,0.000000,0.009584,0.023173,0.019583,0.003239
749,946684905.833679,11,-0.288170,-0.672137,-9.573178,22.034365,-10.790124,-36.236456,-0.025500,0.400000,0.325380,0.663239,0.000000,-1.152182,0.000000,-2.554274,0.000000,-11.401472,0.695373,0.610994,0.670902,0.675684,0.000000,0.100302,0.032440,109,-0.088584,0.015059,0.000000,0.000000,0.000000,0.000000,0.010055,0.022290,0.019899,0.003239
750,946684905.838592,11,-0.748013,0.400831,-9.726460,23.255104,-11.522569,-11.821650,-0.025500,0.400000,0.325380,0.663239,0.000000,-1.227868,0.000000,-2.403591,0.000000,-11.459552,0.693499,0.611547,0.672979,0.674928,0.000000,0.100302,0.032440,109,-0.088584,0.015552,0.000000,0.000000,0.000000,0.000000,0.010715,0.020975,0.020001,0.003239
751,946684905.843627,11,0.401596,0.477472,-9.649818,28.626361,-18.847011,12.226936,-0.025500,0.400000,0.325380,0.663239,0.000000,-1.291701,0.000000,-2.220757,0.000000,-11.397991,0.691239,0.612693,0.675024,0.673997,0.000000,0.100302,0.032440,109,-0.088584,0.016057,0.000000,0.000000,0.000000,0.000000,0.011272,0.019380,0.019893,0.003239
752,946684905.848632,11,0.171674,-0.442216,-9.573178,26.429030,-17.870418,-24.029053,-0.025500,0.400000,0.325380,0.663239,0.000000,-1.359450,0.000000,-2.090722,0.000000,-11.518256,0.689723,0.613027,0.676960,0.673244,0.000000,0.100302,0.032440,109,-0.088584,0.016559,0.000000,0.000000,0.000000,0.000000,0.011863,0.018245,0.020103,0.003239
753,946684905.853637,11,-0.748013,0.094269,-9.726460,29.786066,-9.691458,-19.939573,-0.025500,0.400000,0.325380,0.663239,0.000000,-1.425441,0.000000,-1.921707,0.000000,-11.618054,0.687847,0.613752,0.679185,0.672171,0.000000,0.100302,0.032440,109,-0.088584,0.017061,0.000000,0.000000,0.000000,0.000000,0.012439,0.016770,0.020277,0.003239
754,946684905.858642,11,-0.058248,0.630753,-9.649818,30.945767,-12.071902,4.536271,-0.025500,0.400000,0.325380,0.663239,0.000000,-1.473401,0.000000,-1.724958,0.000000,-11.595349,0.685672,0.615090,0.681281,0.670912,0.000000,0.203090,0.032043,110,-0.088584,0.018078,0.000000,0.000000,0.000000,0.000000,0.012858,0.015053,0.020238,0.003239
755,946684905.863647,11,0.324955,-0.135653,-9.649818,27.100437,-21.227455,-11.882687,-0.025500,0.400000,0.325380,0.663239,0.000000,-1.549946,0.000000,-1.581650,0.000000,-11.654822,0.683857,0.615569,0.683303,0.670226,0.000000,0.203090,0.032043,110,-0.088584,0.019094,0.000000,0.000000,0.000000,0.000000,0.013526,0.013803,0.020342,0.003239
756,946684905.868804,11,-0.364810,-0.288934,-9.573178,32.349621,-7.249977,-22.320017,-0.017000,0.400000,0.323000,0.663310,0.000000,-1.587249,0.000000,-1.415055,0.000000,-11.769926,0.682350,0.616568,0.685355,0.668968,0.000000,0.201604,0.032043,110,-0.088584,0.020134,0.000000,0.000000,0.000000,0.000000,0.013851,0.012349,0.020542,0.003310
757,946684905.873809,11,-0.288170,0.554113,-9.649818,39.918211,-12.621234,-4.985504,-0.017000,0.400000,0.323000,0.663310,0.000000,-1.646588,0.000000,-1.180558,0.000000,-11.794879,0.679829,0.618053,0.687963,0.667396,0.000000,0.201604,0.032043,110,-0.088584,0.021143,0.000000,0.000000,0.000000,0.000000,0.014369,0.010302,0.020586,0.003310
758,946684905.878753,11,0.248315,0.017628,-9.649818,30.213325,-18.724937,-3.459578,-0.017000,0.400000,0.323000,0.663310,0.000000,-1.711594,0.000000,-1.020868,0.000000,-11.811983,0.677898,0.618849,0.689954,0.666539,0.000000,0.201604,0.032043,110,-0.088584,0.022139,0.000000,0.000000,0.000000,0.000000,0.014936,0.008909,0.020616,0.003310
759,946684905.883728,11,-0.134888,-0.442216,-9.419897,22.217475,-4.442274,-21.892758,-0.017000,0.400000,0.323000,0.663310,0.000000,-1.722743,0.000000,-0.921154,0.000000,-11.920901,0.677121,0.619432,0.691111,0.665577,0.000000,0.201604,0.032043,110,-0.088584,0.023142,0.000000,0.000000,0.000000,0.000000,0.015034,0.008039,0.020806,0.003310
760,946684905.888763,11,-0.364810,0.400831,-9.649818,33.936584,-11.217383,-14.690390,-0.017000,0.400000,0.323000,0.663310,0.000000,-1.777640,0.000000,-0.725460,0.000000,-11.994866,0.675063,0.620531,0.693427,0.664219,0.101572,0.203144,0.031800,111,-0.088073,0.024165,0.000000,0.000000,0.000000,0.000000,0.015513,0.006331,0.020935,0.003310
761,946684905.893768,11,0.171674,0.247550,-9.649818,45.045320,-19.884640,7.527085,-0.017000,0.400000,0.323000,0.663310,0.000000,-1.851759,0.000000,-0.483550,0.000000,-11.957193,0.672239,0.622061,0.696119,0.662820,0.101572,0.203144,0.031800,111,-0.087564,0.025182,0.000000,0.000000,0.000000,0.000000,0.016160,0.004220,0.020869,0.003310
762,946684905.898803,12,0.095034,-0.672137,-9.649818,22.461624,-1.756645,-20.183722,-0.017000,0.000000,0.323000,0.651294,0.000000,-1.838534,0.000000,-0.394523,0.000000,-12.058819,0.659739,0.610760,0.684942,0.649734,0.101572,0.203144,0.031800,111,-0.087053,0.026205,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
763,946684905.903778,12,-0.364810,0.094269,-9.419897,18.250069,-4.808496,-26.470533,-0.017000,0.000000,0.323000,0.498667,0.000000,-1.860593,0.000000,-0.295262,0.000000,-12.190508,0.498667,0.498667,0.498667,0.498667,0.101572,0.203144,0.031800,111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
764,946684905.908935,12,-0.058248,0.630753,-9.726460,40.650654,-15.184790,9.480270,0.008500,0.000000,0.326060,0.497333,0.000000,-1.922699,0.000000,-0.055839,0.000000,-12.141619,0.497333,0.497333,0.497333,0.497333,0.102534,0.205069,0.031800,111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
765,946684905.913940,12,0.248315,-0.672137,-9.649818,33.387249,-6.944792,-9.441206,0.008500,0.000000,0.326060,0.496000,0.000000,-1.928009,0.000000,0.083699,0.000000,-12.188871,0.496000,0.496000,0.496000,0.496000,0.102534,0.205069,0.031800,111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
766,946684905.918853,12,-0.134888,-0.672137,-9.266616,16.846218,-0.535905,-29.217200,0.008500,0.000000,0.326060,0.494667,0.000000,-1.918175,0.000000,0.137178,0.000000,-12.332418,0.494667,0.494667,0.494667,0.494667,0.102534,0.205069,0.031800,111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
767,946684905.923919,12,-0.288170,0.554113,-8.960053,23.926512,-2.305979,-5.290689,0.008500,0.000000,0.326060,0.493333,0.000000,-1.924558,0.000000,0.284280,0.000000,-12.359221,0.493333,0.493333,0.493333,0.493333,0.000000,0.198044,0.032928,112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
768,946684905.928894,12,0.095034,0.170909,-8.883412,34.119695,-10.484939,5.024567,0.008500,0.000000,0.326060,0.492000,0.000000,-1.953317,0.000000,0.460822,0.000000,-12.334223,0.492000,0.492000,0.492000,0.492000,0.000000,0.198044,0.032928,112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
769,946684905.933898,12,0.248315,-0.825419,-8.423569,24.414807,-12.377087,-28.057497,0.008500,0.000000,0.326060,0.490667,0.000000,-1.983661,0.000000,0.540177,0.000000,-12.474621,0.490667,0.490667,0.490667,0.490667,0.000000,0.198044,0.032928,112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
770,946684905.938964,12,-0.134888,-0.212294,-7.963725,17.334513,7.154759,-22.014832,0.008500,0.000000,0.326060,0.489333,0.000000,-1.935503,0.000000,0.614318,0.000000,-12.586149,0.489333,0.489333,0.489333,0.489333,0.000000,0.198044,0.032928,112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
771,946684905.943939,12,-0.058248,0.400831,-7.810444,19.898068,-6.029237,0.019532,0.008500,0.000000,0.326060,0.488000,0.000000,-1.949571,0.000000,0.731389,0.000000,-12.586051,0.488000,0.488000,0.488000,0.488000,0.000000,0.198044,0.032928,112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
772,946684905.949066,12,0.018393,-0.518856,-7.503881,24.353771,-13.719901,-15.483870,-0.021251,0.000000,0.321300,0.486667,0.000000,-1.999281,0.000000,0.823282,0.000000,-12.665439,0.486667,0.486667,0.486667,0.486667,0.000000,0.195153,0.032928,112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
773,946684905.954071,12,0.095034,-0.442216,-7.044037,23.987548,-9.447310,-19.634388,-0.021251,0.000000,0.321300,0.485333,0.000000,-2.021205,0.000000,0.912219,0.000000,-12.763709,0.485333,0.485333,0.485333,0.485333,0.000000,0.198089,0.032440,113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
774,946684905.958984,12,-0.134888,0.017628,-6.584194,19.043550,7.643055,-17.559129,-0.021251,0.000000,0.321300,0.484000,0.000000,-1.972935,0.000000,1.001304,0.000000,-12.849977,0.484000,0.484000,0.484000,0.484000,0.000000,0.198089,0.032440,113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
775,946684905.964050,12,-0.134888,0.017628,-6.814116,14.343700,-12.010865,-5.656911,-0.021251,0.000000,0.321300,0.482667,0.000000,-2.022240,0.000000,1.068995,0.000000,-12.878634,0.482667,0.482667,0.482667,0.482667,0.000000,0.198089,0.032440,113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
776,946684905.969024,12,0.018393,-0.442216,-6.737475,18.738365,-15.734123,-15.117649,-0.021251,0.000000,0.321300,0.481333,0.000000,-2.079161,0.000000,1.128147,0.000000,-12.953828,0.481333,0.481333,0.481333,0.481333,0.000000,0.198089,0.032440,113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
777,946684905.974029,12,0.171674,-0.288934,-6.354272,23.316142,-7.799310,-20.549943,-0.021251,0.000000,0.321300,0.480000,0.000000,-2.086531,0.000000,1.218465,0.000000,-13.056680,0.480000,0.480000,0.480000,0.480000,0.000000,0.198089,0.032440,113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
778,946684905.979064,12,-0.288170,0.017628,-6.584194,19.714957,4.530167,-22.869350,-0.021251,0.000000,0.321300,0.478667,0.000000,-2.061811,0.000000,1.310787,0.000000,-13.171829,0.478667,0.478667,0.478667,0.478667,0.000000,0.198089,0.032440,113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
779,946684905.984039,12,-0.058248,0.017628,-6.507553,12.390515,-13.903013,-4.924467,-0.021251,0.000000,0.321300,0.477333,0.000000,-2.114157,0.000000,1.365056,0.000000,-13.196328,0.477333,0.477333,0.477333,0.477333,0.000000,0.202854,0.031678,114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
780,946684905.989196,12,0.095034,-0.288934,-6.660834,14.343700,-17.199011,-15.728019,-0.106250,0.000000,0.317560,0.476000,0.000000,-2.175610,0.000000,1.412000,0.000000,-13.277437,0.476000,0.476000,0.476000,0.476000,0.000000,0.200493,0.031678,114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
781,946684905.994232,12,-0.058248,-0.365575,-6.430912,21.607104,-6.944792,-19.390240,-0.106250,0.000000,0.317560,0.474667,0.000000,-2.193057,0.000000,1.487470,0.000000,-13.375088,0.474667,0.474667,0.474667,0.474667,0.000000,0.200493,0.031678,114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
782,946684905.999145,12,-0.364810,0.170909,-6.660834,19.653921,-1.146275,-18.352611,-0.106250,0.000000,0.317560,0.473333,0.000000,-2.200363,0.000000,1.584434,0.000000,-13.465255,0.473333,0.473333,0.473333,0.473333,0.000000,0.200493,0.031678,114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
783,946684906.004150,12,0.095034,0.247550,-6.584194,13.916441,-17.565234,-10.722983,-0.106250,0.000000,0.317560,0.472000,0.000000,-2.260415,0.000000,1.658971,0.000000,-13.518923,0.472000,0.472000,0.472000,0.472000,0.000000,0.200493,0.031678,114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
784,946684906.009399,12,0.171674,-0.288934,-6.660834,13.977478,-8.836940,-17.986388,-0.106250,0.000000,0.317560,0.470667,0.000000,-2.273742,0.000000,1.702999,0.000000,-13.613334,0.470667,0.470667,0.470667,0.470667,0.000000,0.200493,0.031678,114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
785,946684906.014160,12,-0.134888,-0.442216,-6.354272,16.052736,-6.578570,-21.648609,-0.106250,0.000000,0.317560,0.469333,0.000000,-2.292038,0.000000,1.738650,0.000000,-13.716402,0.469333,0.469333,0.469333,0.469333,0.000000,0.200493,0.031678,114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
786,946684906.019195,12,-0.364810,0.170909,-6.584194,16.602069,-8.531754,-15.239723,-0.106250,0.000000,0.317560,0.468000,0.000000,-2.335653,0.000000,1.820847,0.000000,-13.793134,0.468000,0.468000,0.468000,0.468000,0.000000,0.193959,0.032745,115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
787,946684906.024200,12,0.095034,0.247550,-6.584194,15.076144,-20.006714,-8.220465,-0.106250,0.000000,0.317560,0.466667,0.000000,-2.406687,0.000000,1.899202,0.000000,-13.834277,0.466667,0.466667,0.466667,0.466667,0.000000,0.193959,0.032745,115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
788,946684906.029327,12,0.171674,-0.135653,-6.507553,10.559404,-5.601977,-19.024017,-0.097750,0.000000,0.313480,0.465333,0.000000,-2.401124,0.000000,1.931509,0.000000,-13.931815,0.465333,0.465333,0.465333,0.465333,0.000000,0.191467,0.032745,115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
789,946684906.034362,12,-0.058248,-0.365575,-6.354272,7.873776,-3.038423,-24.761497,-0.097750,0.000000,0.313480,0.464000,0.000000,-2.397095,0.000000,1.933836,0.000000,-14.056487,0.464000,0.464000,0.464000,0.464000,0.000000,0.191467,0.032745,115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
790,946684906.039886,12,-0.288170,-0.135653,-6.507553,12.268441,-10.729088,-12.798242,-0.097750,0.000000,0.313480,0.462667,0.000000,-2.450780,0.000000,1.979276,0.000000,-14.127184,0.462667,0.462667,0.462667,0.462667,0.000000,0.191467,0.032745,115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
791,946684906.044342,12,-0.058248,0.094269,-6.354272,13.489182,-23.607899,-11.882687,-0.097750,0.000000,0.313480,0.461333,0.000000,-2.536241,0.000000,2.031418,0.000000,-14.180135,0.461333,0.461333,0.461333,0.461333,0.000000,0.191467,0.032745,115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016044,0.003443,0.021047,-0.008706
