cnt,flyState,setpoint.h [m],setpoint.pitch [deg],setpoint.roll [deg],setpoint.yaw [deg],motval_avg [frac],motval_0 [frac],motval_1 [frac],motval_2 [frac],motval_3 [frac],hor_velocities.xv,hor_velocities.yv,hor_velocities.dt,hor_velocities.seqNum,att.ts [s],att.ax [m/s^2],att.ay [m/s^2],att.az [m/s^2],att.gx [deg/s],att.gx_kalman [deg/s],att.gx_bias_kalman [deg/s],att.gy [deg/s],att.gy_kalman [deg/s],att.gy_bias_kalman [deg/s],att.gz [deg/s],att.hv [m/sec],att.h [m],att.pitch [deg],att.roll [deg],att.yaw [deg],xPos [m],yPos [m],targetXVel [m/s],targetYVel [m/s],targetPitch [deg],targetRoll [deg],adj_pitch,adj_roll,adj_yaw,adj_h
1209,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.617459,0.631173,0.702541,0.688827,0.289450,0.289450,0.033630,180,946691147.976715,-1.722880,-0.941530,-9.675879,-16.357615,-15.857717,-0.499898,-28.171331,-27.671433,0.478842,-29.072236,0.021252,0.973420,-4.089067,0.785756,-2.091272,0.043454,-0.027916,0.000000,0.000000,0.000000,0.000000,0.035684,-0.006857,0.000000,0.000000
1210,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.615943,0.629225,0.704057,0.690775,0.604402,0.151101,0.032166,181,946691147.981811,-1.109755,0.591282,-9.982441,-9.155247,-8.642964,-0.512283,-35.495773,-34.983492,0.488528,9.320048,-0.080749,0.972060,-4.287534,0.761003,-2.043776,0.046534,-0.027146,0.000000,0.000000,0.000000,0.000000,0.037416,-0.006641,0.000000,-0.000000
1211,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.615507,0.627740,0.704493,0.692260,0.604402,0.151101,0.032166,181,946691147.986877,-0.726552,-1.248093,-9.675879,-0.671102,-0.196754,-0.474349,-21.396220,-20.921872,0.488041,38.312632,-0.080749,0.972060,-4.397639,0.700916,-1.849688,0.049596,-0.026380,0.000000,0.000000,0.000000,0.000000,0.038377,-0.006117,0.000000,-0.000000
1212,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.615456,0.624905,0.704544,0.695095,0.604402,0.151101,0.032166,181,946691147.991760,-1.569598,-1.631296,-9.752520,-18.005615,-17.578553,-0.427063,-26.462293,-26.035230,0.509617,-21.808832,-0.080749,0.972060,-4.562958,0.541413,-1.956181,0.052548,-0.025642,0.000000,0.000000,0.000000,0.000000,0.039819,-0.004725,0.000000,-0.000000
1213,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.614267,0.622248,0.705733,0.697752,0.604402,0.151101,0.032166,181,946691147.996673,-1.339677,0.284720,-9.829160,-19.348430,-18.915706,-0.432724,-39.890436,-39.457713,0.523645,-4.352245,-0.080749,0.972060,-4.783364,0.457300,-1.977564,0.055517,-0.024900,0.000000,0.000000,0.000000,0.000000,0.041743,-0.003991,0.000000,-0.000000
1214,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.613932,0.621110,0.706068,0.698890,0.604402,0.151101,0.032166,181,946691148.001861,-0.190067,-0.328405,-9.522597,-5.920286,-5.498806,-0.421480,-21.029999,-20.608518,0.506097,38.861967,-0.080749,0.972060,-4.867761,0.411259,-1.775948,0.058653,-0.024116,0.000000,0.000000,0.000000,0.000000,0.042479,-0.003589,0.000000,-0.000000
1215,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.614078,0.618875,0.705922,0.701125,0.604402,0.151101,0.032166,181,946691148.006683,-1.109755,-1.631296,-9.752520,-13.794061,-13.418607,-0.375454,-22.006592,-21.631138,0.513184,-15.949277,-0.080749,0.972060,-4.987392,0.274848,-1.852856,0.061567,-0.023387,0.000000,0.000000,0.000000,0.000000,0.043523,-0.002399,0.000000,-0.000000
1216,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.613049,0.615925,0.706951,0.704075,0.604402,0.151101,0.032166,181,946691148.011718,-1.339677,0.054798,-9.829160,-22.461318,-22.085135,-0.376183,-41.050141,-40.673958,0.525178,-31.330608,-0.080749,0.972060,-5.215409,0.164784,-2.010607,0.064610,-0.022627,0.000000,0.000000,0.000000,0.000000,0.045513,-0.001438,0.000000,-0.000000
1217,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.612522,0.614639,0.707478,0.705361,0.746314,-0.298526,0.032562,182,946691148.016693,-0.343349,0.361360,-9.752520,-12.085024,-11.699417,-0.385608,-25.241554,-24.855947,0.509618,26.532488,-0.080749,0.972060,-5.319282,0.121261,-1.878609,0.068323,-0.024112,0.000000,0.000000,0.000000,0.000000,0.046419,-0.001058,0.000000,-0.000000
1218,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.612909,0.613387,0.707091,0.706613,0.755190,-0.302076,0.032562,182,946691148.021820,-0.343349,-0.941530,-9.675879,-10.681173,-10.321880,-0.359293,-13.949705,-13.590413,0.493898,9.564196,0.127500,0.983620,-5.368847,0.027353,-1.829574,0.072195,-0.025661,0.000000,0.000000,0.000000,0.000000,0.046852,-0.000239,0.000000,0.000000
1219,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.612078,0.611066,0.707923,0.708934,0.755190,-0.302076,0.032562,182,946691148.026885,-1.416317,-0.328405,-9.905801,-14.526505,-14.175886,-0.350618,-31.406293,-31.055675,0.506090,-42.195195,0.127500,0.983620,-5.549477,-0.057961,-2.043296,0.076020,-0.027191,0.000000,0.000000,0.000000,0.000000,0.048428,0.000506,0.000000,0.000000
1220,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.611417,0.609433,0.708583,0.710567,0.755190,-0.302076,0.032562,182,946691148.031768,-0.803192,0.514642,-9.905801,-16.418653,-16.053487,-0.365166,-27.988219,-27.623053,0.501165,3.216346,0.127500,0.983620,-5.680916,-0.113687,-2.027591,0.079708,-0.028666,0.000000,0.000000,0.000000,0.000000,0.049575,0.000992,0.000000,0.000000
1221,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.612109,0.608719,0.707891,0.711281,0.755190,-0.302076,0.032562,182,946691148.036712,0.116495,-0.251765,-9.599238,-14.709617,-14.350614,-0.359003,-9.249855,-8.890851,0.471121,20.733970,0.127500,0.983620,-5.682175,-0.194237,-1.925080,0.083441,-0.030159,0.000000,0.000000,0.000000,0.000000,0.049586,0.001695,0.000000,0.000000
1222,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.611918,0.607144,0.708082,0.712856,0.755190,-0.302076,0.032562,182,946691148.041717,-1.186395,-0.634968,-10.059082,-11.291543,-10.948268,-0.343276,-18.344370,-18.001095,0.475565,-37.312235,0.127500,0.983620,-5.783291,-0.273533,-2.111828,0.087221,-0.031671,0.000000,0.000000,0.000000,0.000000,0.050469,0.002387,0.000000,0.000000
1223,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.611299,0.605531,0.708701,0.714469,0.774043,-0.464426,0.031769,183,946691148.046691,-1.109755,0.284720,-10.212363,-14.648579,-14.296223,-0.352356,-24.814295,-24.461939,0.476934,-14.911649,0.127500,0.983620,-5.911220,-0.330496,-2.185997,0.091071,-0.033981,0.000000,0.000000,0.000000,0.000000,0.051585,0.002884,0.000000,0.000000
1224,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.611807,0.604899,0.708193,0.715102,0.774043,-0.464426,0.031769,183,946691148.051696,0.116495,0.054798,-9.752520,-14.465468,-14.109732,-0.355737,-10.653706,-10.297969,0.445829,27.448043,0.127500,0.983620,-5.918320,-0.395848,-2.048619,0.094945,-0.036305,0.000000,0.000000,0.000000,0.000000,0.051647,0.003454,0.000000,0.000000
1225,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.612466,0.604429,0.707534,0.715571,0.774043,-0.464426,0.031769,183,946691148.056701,-0.649911,-0.405046,-10.059082,-10.559099,-10.212055,-0.347044,-0.643635,-0.296592,0.435414,-16.986908,0.127500,0.983620,-5.907497,-0.460501,-2.133639,0.098819,-0.038630,0.000000,0.000000,0.000000,0.000000,0.051553,0.004019,0.000000,0.000000
1226,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.611551,0.602870,0.708449,0.717130,0.773508,-0.464105,0.031769,183,946691148.061828,-1.416317,0.131438,-10.059082,-9.338359,-8.985444,-0.352915,-24.387035,-24.034121,0.444674,-34.931791,0.136000,0.982940,-6.049235,-0.497425,-2.312736,0.102785,-0.041009,0.000000,0.000000,0.000000,0.000000,0.052790,0.004341,0.000000,0.000000
1227,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.611930,0.602138,0.708070,0.717862,0.773508,-0.464105,0.031769,183,946691148.066894,-0.343349,-0.328405,-9.752520,-10.925321,-10.578851,-0.346470,-9.432966,-9.086496,0.425574,18.597675,0.136000,0.982940,-6.069427,-0.561056,-2.218520,0.106704,-0.043361,0.000000,0.000000,0.000000,0.000000,0.052966,0.004896,0.000000,0.000000
1228,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.613053,0.601868,0.706947,0.718132,0.773508,-0.464105,0.031769,183,946691148.071777,-0.343349,-0.175124,-9.829160,-16.113468,-15.768788,-0.344680,4.361400,4.706081,0.406634,-2.093875,0.136000,0.982940,-6.020610,-0.640843,-2.228744,0.110481,-0.045627,0.000000,0.000000,0.000000,0.000000,0.052540,0.005592,0.000000,0.000000
1229,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.612142,0.601038,0.707858,0.718962,0.462342,-0.462342,0.031890,184,946691148.076721,-1.339677,0.208079,-9.982441,-2.135991,-1.782687,-0.353304,-17.489852,-17.136549,0.413811,-35.114901,0.136000,0.982940,-6.120305,-0.636223,-2.402351,0.112766,-0.047913,0.000000,0.000000,0.000000,0.000000,0.053410,0.005552,0.000000,0.000000
1230,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.612292,0.600286,0.707708,0.719714,0.462342,-0.462342,0.031890,184,946691148.081726,-0.956473,-0.558327,-9.675879,-6.835841,-6.494856,-0.340986,-7.235634,-6.894648,0.411411,8.831752,0.136000,0.982940,-6.154840,-0.687918,-2.358148,0.115081,-0.050227,0.000000,0.000000,0.000000,0.000000,0.053711,0.006003,0.000000,0.000000
1231,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.613368,0.599679,0.706632,0.720321,0.462342,-0.462342,0.031890,184,946691148.086730,-0.419989,-0.405046,-9.599238,-17.212133,-16.878835,-0.333297,0.455031,0.788329,0.394342,15.179602,0.136000,0.982940,-6.127949,-0.784356,-2.282189,0.117394,-0.052540,0.000000,0.000000,0.000000,0.000000,0.053476,0.006845,0.000000,0.000000
1232,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.612691,0.599667,0.707309,0.720333,0.462342,-0.462342,0.031890,184,946691148.091735,-1.186395,0.514642,-9.829160,1.770379,2.121313,-0.350935,-6.442152,-6.091217,0.397711,-23.212683,0.136000,0.982940,-6.167430,-0.746266,-2.398368,0.119708,-0.054854,0.000000,0.000000,0.000000,0.000000,0.053821,0.006512,0.000000,0.000000
1233,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.611801,0.599098,0.708199,0.720902,0.462342,-0.462342,0.031890,184,946691148.096710,-1.569598,-0.405046,-9.752520,5.798822,6.141981,-0.343159,-12.118595,-11.775436,0.411336,-6.976836,0.136000,0.982940,-6.250990,-0.727822,-2.433078,0.122008,-0.057154,0.000000,0.000000,0.000000,0.000000,0.054550,0.006351,0.000000,0.000000
1234,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.612661,0.598496,0.707340,0.721504,0.464261,-0.464261,0.031890,184,946691148.101837,-0.803192,-0.788249,-9.445957,-10.986358,-10.661853,-0.324505,1.309549,1.634054,0.404852,9.259011,0.042501,0.987020,-6.236251,-0.811541,-2.385606,0.124389,-0.059535,0.000000,0.000000,0.000000,0.000000,0.054422,0.007082,0.000000,0.000000
1235,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.612629,0.598473,0.707371,0.721527,0.464261,-0.464261,0.031890,184,946691148.106903,-1.186395,0.744563,-9.675879,-7.812434,-7.463369,-0.349064,0.882290,1.231355,0.408391,-18.695944,0.042501,0.987020,-6.239363,-0.811095,-2.480319,0.126740,-0.061887,0.000000,0.000000,0.000000,0.000000,0.054449,0.007078,0.000000,0.000000
1236,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.611066,0.598503,0.708935,0.721497,0.155490,-0.310980,0.031739,185,946691148.111785,-1.876161,0.208079,-9.829160,15.442672,15.800842,-0.358170,-10.836818,-10.478648,0.429496,-3.863949,0.042501,0.987020,-6.327245,-0.719769,-2.499183,0.127500,-0.063405,0.000000,0.000000,0.000000,0.000000,0.055216,0.006281,0.000000,0.000000
1237,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.611239,0.597982,0.708761,0.722018,0.155490,-0.310980,0.031739,185,946691148.116729,-1.033114,-1.094812,-9.445957,0.305490,0.636090,-0.330600,-3.756523,-3.425924,0.428999,2.178716,0.042501,0.987020,-6.347164,-0.759572,-2.488411,0.128268,-0.064942,0.000000,0.000000,0.000000,0.000000,0.055389,0.006629,0.000000,0.000000
1238,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.611406,0.597792,0.708594,0.722208,0.155490,-0.310980,0.031739,185,946691148.121734,-1.186395,0.208079,-9.599238,-7.385175,-7.045049,-0.340126,1.187475,1.527601,0.432284,-11.981872,0.042501,0.987020,-6.348501,-0.779994,-2.548381,0.129047,-0.066499,0.000000,0.000000,0.000000,0.000000,0.055401,0.006807,0.000000,0.000000
1239,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.609689,0.598430,0.710311,0.721570,0.155490,-0.310980,0.031739,185,946691148.126739,-1.646239,1.204407,-9.829160,15.381634,15.757715,-0.376080,-7.357707,-6.981627,0.446879,-2.765282,0.042501,0.987020,-6.410297,-0.645120,-2.562221,0.129825,-0.068055,0.000000,0.000000,0.000000,0.000000,0.055940,0.005630,0.000000,0.000000
1240,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.608729,0.598381,0.711271,0.721619,0.155490,-0.310980,0.031739,185,946691148.131744,-1.492958,-1.018171,-9.369316,18.311411,18.661062,-0.349651,-7.296671,-6.947019,0.459062,4.742271,0.042501,0.987020,-6.468092,-0.592890,-2.538486,0.130603,-0.069612,0.000000,0.000000,0.000000,0.000000,0.056445,0.005174,0.000000,0.000000
1241,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.609131,0.598059,0.710869,0.721941,0.155490,-0.310980,0.031739,185,946691148.136718,-1.416317,-0.634968,-9.599238,-4.028138,-3.693329,-0.334810,4.239326,4.574136,0.468153,-14.179204,0.042501,0.987020,-6.463496,-0.634380,-2.609013,0.131376,-0.071158,0.000000,0.000000,0.000000,0.000000,0.056405,0.005536,0.000000,0.000000
1242,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.607869,0.598603,0.712131,0.721397,0.155490,-0.310980,0.031739,185,946691148.141845,-1.416317,1.587610,-9.752520,5.798822,6.179705,-0.380883,-5.038301,-4.657417,0.476439,-15.155797,0.051001,0.987020,-6.504677,-0.530933,-2.686716,0.132174,-0.072753,0.000000,0.000000,0.000000,0.000000,0.056764,0.004633,0.000000,0.000000
1243,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.606523,0.599554,0.713477,0.720446,0.144259,0.144259,0.034210,186,946691148.146881,-1.416317,-0.328405,-9.675879,28.016298,28.389902,-0.373604,-1.376080,-1.002476,0.484924,15.789972,0.051001,0.987020,-6.527265,-0.399301,-2.607198,0.132900,-0.072026,0.000000,0.000000,0.000000,0.000000,0.056961,0.003485,0.000000,0.000000
1244,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.606761,0.599256,0.713239,0.720744,0.144259,0.144259,0.034210,186,946691148.151824,-1.263036,-1.248093,-9.522597,3.906674,4.247118,-0.340443,1.309549,1.649992,0.489752,-18.634906,0.051001,0.987020,-6.530734,-0.429964,-2.699310,0.133613,-0.071313,0.000000,0.000000,0.000000,0.000000,0.056991,0.003752,0.000000,0.000000
1245,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.605600,0.599505,0.714401,0.720495,0.144259,0.144259,0.034210,186,946691148.156738,-1.492958,1.051126,-9.675879,6.287118,6.658419,-0.371301,-6.869411,-6.498110,0.500064,-17.292093,0.051001,0.987020,-6.583010,-0.349174,-2.784285,0.134322,-0.070604,0.000000,0.000000,0.000000,0.000000,0.057448,0.003047,0.000000,0.000000
1246,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.604051,0.600780,0.715949,0.719220,0.144259,0.144259,0.034210,186,946691148.161743,-1.263036,0.667923,-9.599238,25.818964,26.209902,-0.390938,-1.315042,-0.924104,0.504290,28.546710,0.051001,0.987020,-6.598700,-0.187404,-2.641408,0.135044,-0.069882,0.000000,0.000000,0.000000,0.000000,0.057585,0.001635,0.000000,0.000000
1247,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.603764,0.600911,0.716236,0.719089,0.144259,0.144259,0.034210,186,946691148.166748,-1.263036,-1.478015,-9.599238,17.029634,17.380098,-0.350464,0.027772,0.378236,0.508475,-12.897427,0.051001,0.987020,-6.607624,-0.163463,-2.705960,0.135766,-0.069160,0.000000,0.000000,0.000000,0.000000,0.057662,0.001426,0.000000,0.000000
1248,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.603045,0.601143,0.716955,0.718857,0.144259,0.144259,0.034210,186,946691148.171752,-1.339677,0.361360,-9.599238,7.202674,7.563810,-0.361136,-3.146153,-2.785017,0.514645,-28.400830,0.051001,0.987020,-6.635553,-0.108991,-2.848076,0.136488,-0.068438,0.000000,0.000000,0.000000,0.000000,0.057906,0.000951,0.000000,0.000000
1249,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.601535,0.602433,0.718465,0.717567,0.153866,0.461597,0.032074,187,946691148.176757,-1.186395,1.051126,-9.675879,22.645040,23.035148,-0.390108,-1.498154,-1.108045,0.516257,19.330119,0.051001,0.987020,-6.648147,0.051429,-2.751329,0.137258,-0.066128,0.000000,0.000000,0.000000,0.000000,0.058016,-0.000449,0.000000,0.000000
1250,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.600911,0.603676,0.719089,0.716324,0.155827,0.467480,0.032074,187,946691148.181884,-1.109755,-0.711608,-9.599238,26.795557,27.164937,-0.369380,7.413251,7.782631,0.516172,10.418714,0.157249,0.999600,-6.612653,0.158421,-2.697911,0.138057,-0.063731,0.000000,0.000000,0.000000,0.000000,0.057706,-0.001382,0.000000,0.000000
1251,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.600149,0.603519,0.719851,0.716482,0.155827,0.467480,0.032074,187,946691148.186920,-1.416317,-0.481687,-9.599238,10.986969,11.341900,-0.354931,-7.418744,-7.063813,0.524315,-36.701865,0.157249,0.999600,-6.665338,0.193032,-2.882742,0.138842,-0.061377,0.000000,0.000000,0.000000,0.000000,0.058166,-0.001685,0.000000,0.000000
1252,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.599133,0.604893,0.720867,0.715107,0.155827,0.467480,0.032074,187,946691148.191833,-1.186395,0.974485,-9.675879,19.410078,19.790555,-0.380478,5.215918,5.596396,0.525944,13.958861,0.157249,0.999600,-6.644833,0.330058,-2.814162,0.139607,-0.059080,0.000000,0.000000,0.000000,0.000000,0.057987,-0.002880,0.000000,0.000000
1253,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.598472,0.606816,0.721528,0.713184,0.155827,0.467480,0.032074,187,946691148.196746,-0.726552,0.208079,-9.445957,28.565631,28.949802,-0.384172,11.991027,12.375199,0.515699,19.269082,0.157249,0.999600,-6.572496,0.478042,-2.719493,0.140373,-0.056784,0.000000,0.000000,0.000000,0.000000,0.057356,-0.004172,0.000000,0.000000
1254,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.597624,0.607209,0.722376,0.712791,0.155827,0.467480,0.032074,187,946691148.201751,-1.492958,-0.864890,-9.675879,22.156743,22.514257,-0.357515,-1.498154,-1.140639,0.525937,-31.025421,0.157249,0.999600,-6.598575,0.549204,-2.874776,0.141153,-0.054444,0.000000,0.000000,0.000000,0.000000,0.057583,-0.004793,0.000000,0.000000
1255,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.597263,0.607998,0.722737,0.712002,0.000000,0.780622,0.032013,188,946691148.206787,-1.186395,0.361360,-9.675879,10.498673,10.863368,-0.364695,6.009400,6.374095,0.527899,-7.343059,0.157249,0.999600,-6.574026,0.615096,-2.911755,0.141153,-0.050513,0.000000,0.000000,0.000000,0.000000,0.057369,-0.005368,0.000000,0.000000
1256,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.597041,0.609842,0.722959,0.710158,0.000000,0.780622,0.032013,188,946691148.211791,-0.726552,0.514642,-9.445957,19.776299,20.152234,-0.375935,16.019471,16.395407,0.518084,23.297526,0.157249,0.999600,-6.481168,0.733446,-2.795173,0.141153,-0.046606,0.000000,0.000000,0.000000,0.000000,0.056559,-0.006401,0.000000,0.000000
1257,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.596181,0.611484,0.723819,0.708516,0.000000,0.780622,0.032013,188,946691148.216766,-1.416317,-0.251765,-9.752520,31.922665,32.287500,-0.364835,12.235176,12.600010,0.526692,-12.287056,0.157249,0.999600,-6.436327,0.876785,-2.856301,0.141153,-0.042723,0.000000,0.000000,0.000000,0.000000,0.056168,-0.007651,0.000000,0.000000
1258,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.595143,0.611968,0.724857,0.708032,0.000000,0.776108,0.032013,188,946691148.221893,-1.569598,-0.251765,-9.829160,20.142522,20.495897,-0.353376,-1.925413,-1.572037,0.538969,-15.766167,0.085002,0.993820,-6.468084,0.964018,-2.937133,0.141153,-0.038744,0.000000,0.000000,0.000000,0.000000,0.056445,-0.008413,0.000000,0.000000
1259,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.595794,0.613467,0.724206,0.706533,0.000000,0.776108,0.032013,188,946691148.226928,-0.649911,0.131438,-9.292676,9.583118,9.935540,-0.352423,21.573841,21.926263,0.527919,14.386120,0.085002,0.993820,-6.344906,1.012560,-2.864699,0.141153,-0.034836,0.000000,0.000000,0.000000,0.000000,0.055370,-0.008836,0.000000,0.000000
1260,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.595528,0.615092,0.724472,0.704908,0.000000,0.776108,0.032013,188,946691148.231842,-1.186395,0.361360,-9.599238,20.142522,20.499823,-0.357300,17.545397,17.902698,0.531589,-1.361431,0.085002,0.993820,-6.267015,1.120895,-2.871389,0.141153,-0.031022,0.000000,0.000000,0.000000,0.000000,0.054690,-0.009782,0.000000,0.000000
1261,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.594179,0.615936,0.725821,0.704064,-0.165476,0.661906,0.030029,189,946691148.236785,-1.799520,-0.098483,-9.905801,27.772149,28.120892,-0.348742,0.638142,0.986884,0.550440,-19.794611,0.085002,0.993820,-6.295946,1.246565,-2.969234,0.140335,-0.027750,0.000000,0.000000,0.000000,0.000000,0.054942,-0.010878,0.000000,0.000000
1262,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.594369,0.616978,0.725631,0.703022,-0.165476,0.661906,0.030029,189,946691148.241790,-0.726552,-0.328405,-9.139394,14.344005,14.676945,-0.332939,12.174139,12.507078,0.542522,-5.878170,0.085002,0.993820,-6.225397,1.295408,-2.998654,0.139507,-0.024438,0.000000,0.000000,0.000000,0.000000,0.054327,-0.011305,0.000000,0.000000
1263,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.595148,0.618453,0.724852,0.701547,-0.165476,0.661906,0.030029,189,946691148.246765,-1.109755,0.208079,-9.599238,7.813044,8.145543,-0.332499,27.250283,27.582782,0.544871,10.784936,0.085002,0.993820,-6.096197,1.335245,-2.944999,0.138683,-0.021145,0.000000,0.000000,0.000000,0.000000,0.053199,-0.011652,0.000000,0.000000
1264,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.594144,0.619200,0.725856,0.700800,-0.165476,0.661906,0.030029,189,946691148.251770,-1.799520,0.591282,-9.752520,16.724449,17.066532,-0.342084,3.995178,4.337262,0.565340,-11.005279,0.085002,0.993820,-6.110914,1.435593,-3.000081,0.137855,-0.017832,0.000000,0.000000,0.000000,0.000000,0.053328,-0.012528,0.000000,0.000000
