cnt,flyState,setpoint.h [m],setpoint.pitch [deg],setpoint.roll [deg],setpoint.yaw [deg],motval_avg [frac],motval_0 [frac],motval_1 [frac],motval_2 [frac],motval_3 [frac],hor_velocities.xv,hor_velocities.yv,hor_velocities.dt,hor_velocities.seqNum,att.ts [s],att.ax [m/s^2],att.ay [m/s^2],att.az [m/s^2],att.gx [deg/s],att.gx_kalman [deg/s],att.gx_bias_kalman [deg/s],att.gy [deg/s],att.gy_kalman [deg/s],att.gy_bias_kalman [deg/s],att.gz [deg/s],att.hv [m/sec],att.h [m],att.pitch [deg],att.roll [deg],att.yaw [deg],xPos [m],yPos [m],targetXVel [m/s],targetYVel [m/s],targetPitch [deg],targetRoll [deg],adj_pitch,adj_roll,adj_yaw,adj_h
5746,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.613107,0.638102,0.706893,0.681898,-0.608053,-0.304027,0.033203,774,946693358.849853,-1.952802,-1.248093,-9.292676,4.944304,4.488538,0.455766,8.389843,7.934078,0.851001,8.343456,0.004250,1.009460,-2.142896,0.354818,-1.359408,1.490796,0.650312,0.000000,0.000000,0.000000,0.000000,0.034396,-0.012497,0.000000,0.000000
5747,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.614956,0.636779,0.705044,0.683221,-0.608053,-0.304027,0.033203,774,946693358.854888,-0.573270,-2.397702,-9.139394,-13.977172,-14.503051,0.525880,10.281991,9.756111,0.857992,-18.756980,0.004250,1.009460,-2.106336,0.172577,-1.453848,1.487734,0.648781,0.000000,0.000000,0.000000,0.000000,0.034132,-0.010912,0.000000,0.000000
5748,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.617399,0.636310,0.702602,0.683690,-0.608053,-0.304027,0.033203,774,946693358.859863,-0.803192,-0.788249,-9.445957,-25.940427,-26.488821,0.548394,29.020358,28.471963,0.871534,-20.404980,0.004250,1.009460,-1.987390,0.005720,-1.555365,1.484709,0.647268,0.000000,0.000000,0.000000,0.000000,0.033146,-0.009456,0.000000,0.000000
5749,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.617930,0.636254,0.702070,0.683746,-0.608873,-0.304436,0.033203,774,946693358.864990,-1.492958,-0.558327,-9.292676,-1.098361,-1.662836,0.564474,17.667471,17.102997,0.905355,3.765679,-0.012746,1.010820,-1.954132,-0.027852,-1.536058,1.481588,0.645708,0.000000,0.000000,0.000000,0.000000,0.032908,-0.009162,0.000000,-0.000000
5750,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.618994,0.636235,0.701006,0.683765,-0.608873,-0.304436,0.033203,774,946693358.870513,-0.649911,-2.397702,-9.599238,7.996155,7.365928,0.630227,15.531174,14.900948,0.914722,-16.925870,-0.012746,1.010820,-1.887994,-0.089564,-1.629539,1.478225,0.644026,0.000000,0.000000,0.000000,0.000000,0.032386,-0.008621,0.000000,-0.000000
5751,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.621573,0.635625,0.698427,0.684375,-0.608873,-0.304436,0.033203,774,946693358.875000,0.116495,-1.554655,-9.369316,-24.902798,-25.576166,0.673367,23.038729,22.365361,0.903016,-28.583941,-0.012746,1.010820,-1.770428,-0.271551,-1.757796,1.475493,0.642660,0.000000,0.000000,0.000000,0.000000,0.031401,-0.007026,0.000000,-0.000000
5752,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.622864,0.636302,0.697136,0.683698,-0.322514,-0.322514,0.031342,775,946693358.879882,-0.496630,0.131438,-9.139394,-8.056581,-8.724623,0.668041,27.189247,26.521205,0.909887,-10.883206,-0.012746,1.010820,-1.652837,-0.305847,-1.810928,1.473918,0.641086,0.000000,0.000000,0.000000,0.000000,0.030417,-0.006719,0.000000,-0.000000
5753,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.622857,0.637620,0.697143,0.682380,-0.322514,-0.322514,0.031342,775,946693358.884948,-0.649911,-0.864890,-9.369316,23.133335,22.441509,0.691826,20.169990,19.478163,0.921179,-11.859797,-0.012746,1.010820,-1.572912,-0.229207,-1.871010,1.472284,0.639452,0.000000,0.000000,0.000000,0.000000,0.029762,-0.007382,0.000000,-0.000000
5754,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.624057,0.637430,0.695943,0.682570,-0.322514,-0.322514,0.031342,775,946693358.889862,0.193136,-1.478015,-9.599238,-2.685324,-3.416961,0.731637,9.610584,8.878947,0.908625,-21.747794,-0.012746,1.010820,-1.510593,-0.308018,-1.977877,1.470700,0.637867,0.000000,0.000000,0.000000,0.000000,0.029257,-0.006686,0.000000,-0.000000
5755,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.626278,0.638499,0.693722,0.681501,-0.322514,-0.322514,0.031342,775,946693358.894897,0.269776,0.438001,-9.216035,-16.662800,-17.379852,0.717052,34.757836,34.040786,0.894506,-28.034608,-0.012746,1.010820,-1.318097,-0.372806,-2.119033,1.469076,0.636243,0.000000,0.000000,0.000000,0.000000,0.027612,-0.006111,0.000000,-0.000000
5756,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.626445,0.640933,0.693556,0.679067,-0.322514,-0.322514,0.031342,775,946693358.899871,-0.419989,1.051126,-9.445957,17.212745,16.526767,0.685977,33.598135,32.912158,0.901013,-19.794611,-0.012746,1.010820,-1.165597,-0.242194,-2.217491,1.467472,0.634639,0.000000,0.000000,0.000000,0.000000,0.026311,-0.007244,0.000000,-0.000000
5757,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.626396,0.642301,0.693604,0.677699,-0.325226,-0.325226,0.031342,775,946693358.904998,-0.036786,-0.251765,-9.829160,18.494522,17.802383,0.692139,15.042879,14.350740,0.896900,-13.507797,0.123250,1.019320,-1.086665,-0.160519,-2.286745,1.465804,0.632971,0.000000,0.000000,0.000000,0.000000,0.025651,-0.007953,0.000000,0.000000
5758,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.628265,0.643616,0.691735,0.676384,-0.325226,-0.325226,0.031342,775,946693358.910064,0.423058,0.208079,-9.522597,-7.568285,-8.253617,0.685332,32.438430,31.753099,0.880655,-29.255347,0.123250,1.019320,-0.901486,-0.191730,-2.434954,1.464157,0.631324,0.000000,0.000000,0.000000,0.000000,0.024059,-0.007675,0.000000,0.000000
5759,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.628884,0.647086,0.691116,0.672914,-0.467378,-0.155793,0.032714,776,946693358.914947,0.039855,2.200735,-9.369316,14.160894,13.538015,0.622879,47.880795,47.257916,0.876369,-27.851497,0.123250,1.019320,-0.665285,-0.028328,-2.570954,1.461874,0.630563,0.000000,0.000000,0.000000,0.000000,0.022015,-0.009101,0.000000,0.000000
5760,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.627775,0.649942,0.692225,0.670058,-0.467378,-0.155793,0.032714,776,946693358.919860,-0.190067,1.281048,-9.752520,35.829035,35.240498,0.588538,22.428359,21.839821,0.878976,-5.145726,0.123250,1.019320,-0.563474,0.198306,-2.596235,1.459578,0.629798,0.000000,0.000000,0.000000,0.000000,0.021141,-0.011084,0.000000,0.000000
5761,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.628892,0.651540,0.691108,0.668460,-0.467378,-0.155793,0.032714,776,946693358.924926,0.269776,-0.021843,-9.905801,6.409192,5.818997,0.590195,28.959320,28.369125,0.869704,-11.188390,0.123250,1.019320,-0.406728,0.225204,-2.652916,1.457210,0.629008,0.000000,0.000000,0.000000,0.000000,0.019784,-0.011324,0.000000,0.000000
5762,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.630541,0.655017,0.689459,0.664983,-0.467378,-0.155793,0.032714,776,946693358.929870,0.729620,1.970813,-9.062754,3.784600,3.250689,0.533911,53.313090,52.779178,0.847475,-37.190162,0.123250,1.019320,-0.112711,0.328957,-2.836783,1.454900,0.628238,0.000000,0.000000,0.000000,0.000000,0.017221,-0.012238,0.000000,0.000000
5763,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.629701,0.659380,0.690299,0.660620,-0.467378,-0.155793,0.032714,776,946693358.935272,-0.113427,2.277376,-9.522597,37.843258,37.369840,0.473419,39.213541,38.740123,0.851113,-4.779504,0.123250,1.019320,0.088856,0.625037,-2.862601,1.452375,0.627397,0.000000,0.000000,0.000000,0.000000,0.015460,-0.014840,0.000000,0.000000
5764,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.629488,0.661228,0.690513,0.658772,-0.467378,-0.155793,0.032714,776,946693358.939880,-0.036786,0.131438,-9.982441,25.635854,25.162498,0.473356,21.695915,21.222559,0.852966,4.498123,0.123250,1.019320,0.182014,0.741084,-2.841874,1.450221,0.626679,0.000000,0.000000,0.000000,0.000000,0.014642,-0.015870,0.000000,0.000000
5765,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.631517,0.664216,0.688483,0.655784,-0.809380,0.485628,0.031495,777,946693358.945007,1.036183,0.821204,-8.832831,4.211859,3.759805,0.452054,47.697684,47.245632,0.823626,-34.321421,0.110501,1.019660,0.468036,0.793542,-3.017838,1.446072,0.629169,0.000000,0.000000,0.000000,0.000000,0.012134,-0.016349,0.000000,0.000000
5766,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.631435,0.668949,0.688565,0.651051,-0.809380,0.485628,0.031495,777,946693358.950073,0.423058,2.200735,-9.139394,36.134222,35.740980,0.393241,50.200204,49.806963,0.814582,-5.756096,0.110501,1.019660,0.732313,1.066222,-3.046999,1.441971,0.631629,0.000000,0.000000,0.000000,0.000000,0.009808,-0.018757,0.000000,0.000000
5767,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.630687,0.671144,0.689313,0.648856,-0.809380,0.485628,0.031495,777,946693358.954956,-0.266708,0.438001,-9.752520,32.166814,31.779891,0.386922,20.902433,20.515512,0.825800,22.626119,0.110501,1.019660,0.812873,1.231248,-2.936514,1.438019,0.634000,0.000000,0.000000,0.000000,0.000000,0.009084,-0.020229,0.000000,0.000000
5768,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.632250,0.672854,0.687750,0.647146,-0.809380,0.485628,0.031495,777,946693358.959869,0.729620,-0.481687,-8.986113,7.813044,7.405832,0.407212,32.926727,32.519515,0.808620,-10.944242,0.110501,1.019660,0.997432,1.236023,-2.990283,1.434042,0.636386,0.000000,0.000000,0.000000,0.000000,0.007448,-0.020302,0.000000,0.000000
5769,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.633771,0.676898,0.686229,0.643102,-0.809380,0.485628,0.031495,777,946693358.964935,0.729620,1.281048,-8.756191,18.006227,17.631765,0.374461,57.951902,57.577444,0.792351,-20.343942,0.110501,1.019660,1.312340,1.376361,-3.093344,1.429942,0.638846,0.000000,0.000000,0.000000,0.000000,0.004665,-0.021563,0.000000,0.000000
5770,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.633031,0.679876,0.686970,0.640124,-0.809380,0.485628,0.031495,777,946693358.969879,-0.266708,0.744563,-9.599238,38.270517,37.909494,0.361023,30.363173,30.002149,0.806624,28.912932,0.110501,1.019660,1.436235,1.584723,-2.950396,1.425941,0.641247,0.000000,0.000000,0.000000,0.000000,0.003547,-0.023423,0.000000,0.000000
5771,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.634107,0.681121,0.685893,0.638879,-0.797832,0.797832,0.031951,778,946693358.974914,-0.036786,-1.401374,-9.445957,15.992005,15.583707,0.408299,28.898282,28.489983,0.815051,21.649526,0.110501,1.019660,1.564504,1.589542,-2.841392,1.421924,0.645264,0.000000,0.000000,0.000000,0.000000,0.002386,-0.023507,0.000000,0.000000
5772,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.636722,0.683699,0.683278,0.636301,-0.797832,0.797832,0.031951,778,946693358.979888,0.959542,-0.021843,-8.756191,1.587267,1.170834,0.416434,53.007907,52.591474,0.794322,-26.020386,0.110501,1.019660,1.856507,1.582694,-2.970818,1.417955,0.649233,0.000000,0.000000,0.000000,0.000000,-0.000210,-0.023488,0.000000,0.000000
5773,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.636544,0.687031,0.683456,0.632969,-0.798630,0.798630,0.031951,778,946693358.985015,0.116495,0.974485,-9.292676,32.533039,32.136447,0.396593,36.711021,36.314429,0.800512,23.175452,0.016999,1.020680,2.030982,1.778365,-2.851995,1.413860,0.653327,0.000000,0.000000,0.000000,0.000000,-0.001788,-0.025243,0.000000,0.000000
5774,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.637393,0.688284,0.682608,0.631716,-0.798630,0.798630,0.031951,778,946693358.990081,-0.113427,-1.324733,-9.752520,17.762078,17.320540,0.441538,27.372358,26.930820,0.813768,38.312632,0.016999,1.020680,2.144876,1.796098,-2.657907,1.409815,0.657373,0.000000,0.000000,0.000000,0.000000,-0.002838,-0.025446,0.000000,0.000000
5775,11,0.500000,0.000000,0.000000,5.617387,0.660000,0.639969,0.689774,0.680031,0.630226,-0.798630,0.798630,0.031951,778,946693358.994964,0.882901,-0.864890,-8.909472,-2.380139,-2.855967,0.475828,42.143316,41.667488,0.798264,-20.343942,0.016999,1.020680,2.370919,1.728731,-2.757247,1.405915,0.661273,0.000000,0.000000,0.000000,0.000000,-0.004872,-0.024902,0.000000,0.000000
5776,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.640908,0.693331,0.679093,0.626670,-0.798630,0.798630,0.031951,778,946693359.000030,0.652980,0.974485,-9.062754,22.767114,22.311392,0.455723,47.880795,47.425071,0.791189,-9.906613,0.016999,1.020680,2.620498,1.873080,-2.807435,1.401869,0.665319,0.000000,0.000000,0.000000,0.000000,-0.007119,-0.026212,0.000000,0.000000
5777,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.641314,0.694860,0.678686,0.625140,-0.798630,0.798630,0.031951,778,946693359.004943,-0.113427,-0.405046,-9.752520,18.860745,18.384703,0.476042,26.823024,26.346982,0.807170,46.125371,0.016999,1.020680,2.723418,1.931749,-2.580822,1.397945,0.669242,0.000000,0.000000,0.000000,0.000000,-0.008087,-0.026773,0.000000,0.000000
5778,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.643571,0.695592,0.676429,0.624408,-0.753270,0.602616,0.033875,779,946693359.009918,0.652980,-1.401374,-9.139394,-2.563250,-3.089057,0.525807,31.705985,31.180176,0.801509,8.099308,0.016999,1.020680,2.885984,1.838857,-2.540528,1.394198,0.672240,0.000000,0.000000,0.000000,0.000000,-0.009581,-0.026010,0.000000,0.000000
5779,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.645737,0.698387,0.674263,0.621613,-0.753270,0.602616,0.033875,779,946693359.014923,1.036183,0.667923,-8.832831,2.991119,2.476886,0.514233,50.505387,49.991156,0.784868,-23.700979,0.016999,1.020680,3.160759,1.869284,-2.659152,1.390428,0.675256,0.000000,0.000000,0.000000,0.000000,-0.012062,-0.026325,0.000000,0.000000
5780,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.645878,0.700479,0.674122,0.619521,-0.753270,0.602616,0.033875,779,946693359.019897,0.193136,0.744563,-9.829160,18.311411,17.808288,0.503123,27.738580,27.235457,0.795019,38.068483,0.016999,1.020680,3.278963,1.975169,-2.469799,1.386681,0.678254,0.000000,0.000000,0.000000,0.000000,-0.013179,-0.027300,0.000000,0.000000
5781,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.648149,0.700743,0.671851,0.619257,-0.756030,0.604824,0.033875,779,946693359.025024,0.346417,-1.401374,-9.445957,-8.239692,-8.791347,0.551655,28.959320,28.407664,0.801211,24.274117,0.059500,1.024420,3.413686,1.854499,-2.345344,1.382805,0.681355,0.000000,0.000000,0.000000,0.000000,-0.014446,-0.026297,0.000000,0.000000
5782,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.650599,0.702267,0.669401,0.617733,-0.756030,0.604824,0.033875,779,946693359.030090,0.882901,0.284720,-8.909472,-11.047395,-11.598887,0.551493,40.617391,40.065897,0.791643,-34.748680,0.059500,1.024420,3.630344,1.795993,-2.521378,1.378975,0.684419,0.000000,0.000000,0.000000,0.000000,-0.016433,-0.025834,0.000000,0.000000
5783,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.650640,0.704904,0.669360,0.615096,-0.756030,0.604824,0.033875,779,946693359.034973,0.652980,1.664251,-9.369316,17.578967,17.065819,0.513148,29.630727,29.117578,0.790635,5.291604,0.059500,1.024420,3.772743,1.939063,-2.495538,1.375283,0.687372,0.000000,0.000000,0.000000,0.000000,-0.017772,-0.027132,0.000000,0.000000
5784,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.651965,0.705510,0.668035,0.614490,-0.756030,0.604824,0.033875,779,946693359.039886,0.423058,-0.634968,-9.675879,-0.549028,-1.088795,0.539767,23.038729,22.498961,0.797085,47.163000,0.059500,1.024420,3.871966,1.892245,-2.263828,1.371569,0.690344,0.000000,0.000000,0.000000,0.000000,-0.018738,-0.026772,0.000000,0.000000
5785,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.655117,0.705780,0.664883,0.614220,-0.798482,0.159696,0.032074,780,946693359.044952,0.959542,-0.405046,-8.909472,-26.794945,-27.355103,0.560157,34.025394,33.465236,0.787226,-19.062165,0.059500,1.024420,4.055710,1.721902,-2.360398,1.367524,0.691153,0.000000,0.000000,0.000000,0.000000,-0.020449,-0.025332,0.000000,0.000000
5786,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.655784,0.708089,0.664216,0.611911,-0.798482,0.159696,0.032074,780,946693359.049896,0.882901,1.894173,-9.062754,3.601489,3.088448,0.513041,30.729394,30.216351,0.780860,-26.935941,0.059500,1.024420,4.213692,1.810569,-2.493568,1.363576,0.691942,0.000000,0.000000,0.000000,0.000000,-0.021936,-0.026152,0.000000,0.000000
5787,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.656387,0.709462,0.663613,0.610538,-0.798482,0.159696,0.032074,780,946693359.054931,0.499698,0.438001,-9.829160,7.141636,6.631906,0.509730,22.733544,22.223814,0.787476,47.407149,0.059500,1.024420,4.313884,1.849119,-2.254871,1.359556,0.692746,0.000000,0.000000,0.000000,0.000000,-0.022924,-0.026537,0.000000,0.000000
5788,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.659669,0.709023,0.660331,0.610977,-0.798482,0.159696,0.032074,780,946693359.059906,0.959542,-1.018171,-9.139394,-31.494795,-32.042180,0.547386,28.593098,28.045712,0.780264,-5.023652,0.059500,1.024420,4.463488,1.631051,-2.279863,1.355583,0.693541,0.000000,0.000000,0.000000,0.000000,-0.024346,-0.024677,0.000000,0.000000
5789,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.661416,0.710456,0.658584,0.609544,-0.792652,0.158530,0.032074,780,946693359.065063,0.806261,1.510970,-9.139394,-15.014802,-15.525507,0.510705,32.743617,32.232913,0.778330,-38.655050,-0.046748,1.016940,4.631345,1.608121,-2.479207,1.351495,0.694358,0.000000,0.000000,0.000000,0.000000,-0.025936,-0.024520,0.000000,-0.000000
5790,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.661312,0.711941,0.658688,0.608059,-0.792652,0.158530,0.032074,780,946693359.070068,0.652980,1.664251,-9.752520,5.920896,5.447866,0.473030,15.042879,14.569849,0.782412,18.719749,-0.046748,1.016940,4.696359,1.694076,-2.385515,1.347528,0.695152,0.000000,0.000000,0.000000,0.000000,-0.026627,-0.025315,0.000000,-0.000000
5791,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.663418,0.711493,0.656582,0.608507,-0.781493,-0.156299,0.032532,781,946693359.074981,0.959542,-1.171452,-9.445957,-17.334208,-17.847843,0.513635,15.714287,15.200651,0.777589,25.372784,-0.046748,1.016940,4.777257,1.543133,-2.260859,1.343689,0.694384,0.000000,0.000000,0.000000,0.000000,-0.027455,-0.024037,0.000000,-0.000000
5792,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.666913,0.711252,0.653087,0.608748,-0.781493,-0.156299,0.032532,781,946693359.079925,0.959542,0.284720,-9.139394,-44.251533,-44.763005,0.511470,33.964356,33.452884,0.772665,-34.382459,-0.046748,1.016940,4.949026,1.325198,-2.430845,1.339825,0.693611,0.000000,0.000000,0.000000,0.000000,-0.029083,-0.022170,0.000000,-0.000000
5793,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.666690,0.712554,0.653310,0.607446,-0.781493,-0.156299,0.032532,781,946693359.084960,0.806261,2.583938,-9.369316,-3.478805,-3.924227,0.445422,10.159917,9.714495,0.773030,-21.625721,-0.046748,1.016940,4.995721,1.408326,-2.539731,1.335890,0.692824,0.000000,0.000000,0.000000,0.000000,-0.029622,-0.022932,0.000000,-0.000000
5794,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.667561,0.713052,0.652440,0.606948,-0.781493,-0.156299,0.032532,781,946693359.089935,0.882901,-0.251765,-9.675879,-0.426954,-0.885921,0.458967,13.272805,12.813838,0.772301,33.979003,-0.046748,1.016940,5.059046,1.382818,-2.370687,1.332002,0.692047,0.000000,0.000000,0.000000,0.000000,-0.030306,-0.022746,0.000000,-0.000000
5795,11,0.500000,0.000000,0.000000,5.771977,0.660000,0.671233,0.711763,0.648767,0.608237,-0.781493,-0.156299,0.032532,781,946693359.094940,1.112823,-0.941530,-8.986113,-46.570939,-47.063269,0.492329,22.184211,21.691882,0.763441,-21.930906,-0.046748,1.016940,5.180060,1.095296,-2.480451,1.328091,0.691264,0.000000,0.000000,0.000000,0.000000,-0.031498,-0.020265,0.000000,-0.000000
5796,11,0.500000,0.000000,0.000000,10.771950,0.660000,0.671886,0.712177,0.648114,0.607823,-0.781493,-0.156299,0.032532,781,946693359.099975,0.806261,2.124094,-9.292676,-20.141911,-20.578623,0.436712,10.159917,9.723205,0.764698,-36.946014,-0.046748,1.016940,5.225406,1.078319,-2.666476,1.324156,0.690477,0.000000,0.000000,0.000000,0.000000,-0.032031,-0.020145,0.000000,-0.000000
5797,11,0.500000,0.000000,0.000000,10.771950,0.660000,0.672115,0.712809,0.647885,0.607191,-0.781231,-0.156246,0.032532,781,946693359.105072,0.882901,1.051126,-9.752520,-2.990509,-3.403392,0.412883,7.413251,7.000367,0.765102,20.795008,-0.097752,1.016600,5.258662,1.098089,-2.560483,1.320174,0.689681,0.000000,0.000000,0.000000,0.000000,-0.032462,-0.020347,0.000000,-0.000000
5798,11,0.500000,0.000000,0.000000,10.771950,0.660000,0.674272,0.711572,0.645728,0.608428,-0.457583,-0.457583,0.033325,782,946693359.110076,1.112823,-1.554655,-9.369316,-23.804132,-24.265687,0.461554,5.948363,5.486808,0.758133,-3.009430,-0.097752,1.016600,5.295490,0.900847,-2.575542,1.317884,0.687391,0.000000,0.000000,0.000000,0.000000,-0.032922,-0.018650,0.000000,-0.000000
5799,11,0.500000,0.000000,0.000000,10.771950,0.660000,0.676581,0.710937,0.643419,0.609063,-0.457583,-0.457583,0.033325,782,946693359.114990,0.806261,0.821204,-9.369316,-40.711388,-41.152768,0.441380,17.728509,17.287129,0.760289,-34.382459,-0.097752,1.016600,5.375515,0.730048,-2.744499,1.315636,0.685143,0.000000,0.000000,0.000000,0.000000,-0.033759,-0.017178,0.000000,-0.000000
5800,11,0.500000,0.000000,0.000000,10.771950,0.660000,0.676295,0.710925,0.643705,0.609075,-0.457583,-0.457583,0.033325,782,946693359.119964,0.652980,2.200735,-9.982441,-14.160283,-14.546556,0.386273,-3.512375,-3.898649,0.767831,-13.996093,-0.097752,1.016600,5.342475,0.743539,-2.814115,1.313360,0.682867,0.000000,0.000000,0.000000,0.000000,-0.033610,-0.017315,0.000000,-0.000000
5801,11,0.500000,0.000000,0.000000,10.771950,0.660000,0.677370,0.710249,0.642630,0.609751,-0.457583,-0.457583,0.033325,782,946693359.124969,0.959542,-0.941530,-9.829160,-11.047395,-11.462488,0.415092,1.797845,1.382753,0.766764,10.540789,-0.097752,1.016600,5.349298,0.641276,-2.761359,1.311070,0.680576,0.000000,0.000000,0.000000,0.000000,-0.033809,-0.016439,0.000000,-0.000000
5802,11,0.500000,0.000000,0.000000,10.771950,0.660000,0.679776,0.708573,0.640224,0.611427,-0.457583,-0.457583,0.033325,782,946693359.129943,0.882901,-0.711608,-9.445957,-39.856869,-40.294186,0.437318,6.009400,5.572082,0.766930,-26.447646,-0.097752,1.016600,5.375115,0.406230,-2.892910,1.308794,0.678300,0.000000,0.000000,0.000000,0.000000,-0.034175,-0.014399,0.000000,-0.000000
5803,11,0.500000,0.000000,0.000000,10.771950,0.660000,0.679669,0.708151,0.640331,0.611849,-0.457583,-0.457583,0.033325,782,946693359.134948,0.652980,1.970813,-9.905801,-19.409467,-19.795562,0.386095,-6.198004,-6.584099,0.774272,-29.011202,-0.097752,1.016600,5.328782,0.386947,-3.038111,1.306503,0.676010,0.000000,0.000000,0.000000,0.000000,-0.033910,-0.014241,0.000000,-0.000000
5804,11,0.500000,0.000000,0.000000,10.771950,0.660000,0.679711,0.707555,0.640289,0.612445,0.000000,-0.626160,0.032471,783,946693359.139953,0.882901,0.208079,-9.675879,-8.422803,-8.804737,0.381934,-8.639485,-9.021419,0.774590,0.469680,-0.097752,1.016600,5.281169,0.349361,-3.035760,1.306503,0.672876,0.000000,0.000000,0.000000,0.000000,-0.033633,-0.013922,0.000000,-0.000000
5805,11,0.500000,0.000000,0.000000,10.771950,0.660000,0.681194,0.705073,0.638806,0.614927,0.000000,-0.623019,0.032471,783,946693359.145080,0.882901,-1.784577,-9.522597,-28.565020,-28.997575,0.432557,-13.644521,-14.077078,0.774170,-17.353129,-0.068003,1.011500,5.207900,0.121838,-3.124729,1.306503,0.669682,0.000000,0.000000,0.000000,0.000000,-0.033133,-0.011940,0.000000,-0.000000
5806,11,0.500000,0.000000,0.000000,15.771981,0.660000,0.682249,0.703934,0.637751,0.616066,0.000000,-0.623019,0.032471,783,946693359.150115,0.882901,0.974485,-9.675879,-32.959686,-33.365106,0.405420,-3.329264,-3.734684,0.774046,-31.513718,-0.068003,1.011500,5.187433,-0.003884,-3.283402,1.306503,0.666545,0.000000,0.000000,0.000000,0.000000,-0.033091,-0.010842,0.000000,-0.000000
5807,11,0.500000,0.000000,0.000000,15.771981,0.660000,0.681467,0.703314,0.638533,0.616686,0.000000,-0.623019,0.032471,783,946693359.154968,0.652980,1.357688,-9.905801,-9.521469,-9.890123,0.368653,-16.818445,-17.187097,0.780273,-18.085573,-0.068003,1.011500,5.092324,0.005399,-3.371171,1.306503,0.663522,0.000000,0.000000,0.000000,0.000000,-0.032391,-0.010924,0.000000,-0.000000
5808,11,0.500000,0.000000,0.000000,15.771981,0.660000,0.681907,0.701546,0.638093,0.618454,0.000000,-0.623019,0.032471,783,946693359.159942,0.729620,-1.401374,-9.752520,-13.061617,-13.468249,0.406632,-16.452222,-16.858854,0.783681,-15.033723,-0.068003,1.011500,5.001285,-0.120756,-3.445949,1.306503,0.660423,0.000000,0.000000,0.000000,0.000000,-0.031727,-0.009819,0.000000,-0.000000
5809,11,0.500000,0.000000,0.000000,15.771981,0.660000,0.682948,0.699387,0.637052,0.620613,0.000000,-0.623019,0.032471,783,946693359.164978,1.036183,-0.021843,-9.675879,-36.072572,-36.478385,0.405813,-16.635334,-17.041146,0.778070,-28.400830,-0.068003,1.011500,4.922331,-0.303184,-3.588975,1.306503,0.657285,0.000000,0.000000,0.000000,0.000000,-0.031167,-0.008220,0.000000,-0.000000
5810,11,0.500000,0.000000,0.000000,15.771981,0.660000,0.681914,0.698833,0.638086,0.621167,0.000000,-0.623019,0.032471,783,946693359.169952,0.652980,1.740891,-10.059082,-8.850062,-9.208291,0.358229,-18.771629,-19.129858,0.783269,-27.668386,-0.068003,1.011500,4.816966,-0.274860,-3.726598,1.306503,0.654186,0.000000,0.000000,0.000000,0.000000,-0.030373,-0.008460,0.000000,-0.000000
